rank,score,category,can_id,dlc,byte,bit_in_byte,closed_value,open_value,stable_purity,action_hits,unrelated_transitions,median_delay_s
1493,28.000,瞬时请求候选,0x3AE,8,7,4,1,1,0.5005,6,1960,-0.239600
1494,28.000,瞬时请求候选,0x3B2,8,0,0,不一致,不一致,0.5122,6,222,-0.145400
1495,28.000,瞬时请求候选,0x3B2,8,0,1,不一致,不一致,0.5122,6,111,0.103750
1496,28.000,瞬时请求候选,0x3B2,8,1,2,0,0,0.6661,6,103,0.152400
1497,28.000,瞬时请求候选,0x3B2,8,1,6,0,1,0.6632,6,100,0.653000
1498,28.000,瞬时请求候选,0x3B2,8,2,3,0,不一致,0.6415,6,105,-0.047300
1499,28.000,瞬时请求候选,0x3B2,8,4,0,0,0,0.7005,6,102,-0.096100
1500,28.000,瞬时请求候选,0x3B2,8,5,2,0,0,0.6560,6,104,-0.145400
1501,28.000,瞬时请求候选,0x3B2,8,5,6,0,0,0.6543,6,109,-0.096100
1502,28.000,瞬时请求候选,0x3B2,8,6,0,0,0,0.5761,6,104,0.103750
1503,28.000,瞬时请求候选,0x3B2,8,7,1,0,0,0.6878,6,100,-0.096100
1504,28.000,瞬时请求候选,0x3B2,8,7,2,0,0,0.6440,6,112,0.103750
1505,28.000,瞬时请求候选,0x3C0,8,0,0,0,0,0.5500,6,653,-0.243150
1506,28.000,瞬时请求候选,0x3C0,8,0,1,0,0,0.5550,6,409,-0.243850
1507,28.000,瞬时请求候选,0x3C0,8,0,2,0,0,0.6400,6,143,-0.042900
1508,28.000,瞬时请求候选,0x3C0,8,0,3,0,0,0.7325,6,135,0.154750
1509,28.000,瞬时请求候选,0x3C0,8,2,4,0,0,0.9125,6,130,0.356000
1510,28.000,瞬时请求候选,0x3C0,8,7,0,0,0,0.9125,6,131,0.154800
1511,28.000,瞬时请求候选,0x3C8,8,0,0,0,0,0.5700,6,637,-0.189800
1512,28.000,瞬时请求候选,0x3C8,8,0,1,0,0,0.5700,6,425,-0.190000
1513,28.000,瞬时请求候选,0x3DB,8,0,0,0,0,0.6250,6,113,0.081900
1514,28.000,瞬时请求候选,0x3DB,8,0,1,1,1,0.6250,6,113,0.081000
1515,28.000,瞬时请求候选,0x3E8,8,0,0,0,0,0.5700,6,631,-0.242900
1516,28.000,瞬时请求候选,0x3E8,8,0,1,0,0,0.5700,6,422,-0.144800
1517,28.000,瞬时请求候选,0x3F9,8,0,0,0,0,0.5575,6,661,-0.155950
1518,28.000,瞬时请求候选,0x3F9,8,0,1,0,0,0.5575,6,330,-0.106200
1519,28.000,瞬时请求候选,0x3F9,8,0,3,0,0,0.8875,6,167,0.293050
1520,28.000,瞬时请求候选,0x3FD,8,0,0,0,0,0.6680,6,291,-0.058200
1521,28.000,瞬时请求候选,0x3FD,8,0,1,0,0,0.6639,6,291,-0.108400
1522,28.000,瞬时请求候选,0x3FD,8,2,1,0,0,0.6680,6,291,-0.058200
1523,28.000,瞬时请求候选,0x3FD,8,3,2,0,0,0.6680,6,292,-0.108400
1524,28.000,瞬时请求候选,0x3FD,8,3,3,0,0,0.6680,6,292,-0.108400
1525,28.000,瞬时请求候选,0x3FD,8,3,4,0,0,0.6680,6,292,-0.108400
1526,28.000,瞬时请求候选,0x3FD,8,3,5,0,0,0.6680,6,292,-0.108400
1527,28.000,瞬时请求候选,0x3FD,8,4,5,0,0,0.6680,6,292,-0.108400
1528,28.000,瞬时请求候选,0x3FD,8,5,3,0,0,0.6680,6,291,-0.058200
1529,28.000,瞬时请求候选,0x3FD,8,6,0,0,0,0.6680,6,292,-0.108400
1530,28.000,瞬时请求候选,0x3FD,8,6,1,0,0,0.6680,6,291,-0.058200
1531,28.000,瞬时请求候选,0x3FD,8,6,4,0,0,0.6680,6,291,-0.058200
1532,28.000,瞬时请求候选,0x3FD,8,7,4,0,0,0.6639,6,291,-0.108400
1533,28.000,瞬时请求候选,0x401,8,0,0,1,1,0.5000,6,2662,-0.234650
1534,28.000,瞬时请求候选,0x401,8,0,1,1,1,0.5000,6,1331,-0.234650
1535,28.000,瞬时请求候选,0x401,8,0,2,0,0,0.5556,6,595,-0.155450
1536,28.000,瞬时请求候选,0x401,8,0,3,0,0,0.5556,6,298,-0.075650
1537,28.000,瞬时请求候选,0x401,8,0,4,0,0,0.5556,6,152,0.084250
1538,28.000,瞬时请求候选,0x401,8,0,5,0,0,0.8889,6,146,-0.234650
1539,28.000,瞬时请求候选,0x401,8,1,3,1,1,0.9722,6,145,-0.234650
1540,28.000,瞬时请求候选,0x401,8,1,5,1,1,0.9722,6,145,-0.234650
1541,28.000,瞬时请求候选,0x401,8,2,0,不一致,不一致,0.5132,6,1326,-0.215750
1542,28.000,瞬时请求候选,0x401,8,2,1,0,0,0.5958,6,1356,-0.195650
1543,28.000,瞬时请求候选,0x401,8,2,2,1,1,0.5396,6,1199,-0.215350
1544,28.000,瞬时请求候选,0x401,8,2,3,0,0,0.6542,6,1320,-0.155700
1545,28.000,瞬时请求候选,0x401,8,2,4,0,0,0.6243,6,1384,-0.234650
1546,28.000,瞬时请求候选,0x401,8,2,5,1,1,0.6424,6,1292,-0.135900
1547,28.000,瞬时请求候选,0x401,8,4,0,不一致,不一致,0.5437,6,1354,-0.215950
1548,28.000,瞬时请求候选,0x401,8,4,1,0,0,0.6056,6,1261,-0.175250
1549,28.000,瞬时请求候选,0x401,8,4,2,不一致,0,0.5403,6,1456,-0.234650
1550,28.000,瞬时请求候选,0x401,8,4,3,不一致,不一致,0.5403,6,1268,-0.234650
1551,28.000,瞬时请求候选,0x401,8,4,4,0,0,0.6285,6,1233,-0.234650
1552,28.000,瞬时请求候选,0x401,8,4,5,1,1,0.6007,6,1238,-0.215750
1553,28.000,瞬时请求候选,0x401,8,4,7,1,1,0.9722,6,145,-0.234650
1554,28.000,瞬时请求候选,0x401,8,5,7,1,1,0.9722,6,145,-0.234650
1555,28.000,瞬时请求候选,0x401,8,6,0,不一致,不一致,0.5354,6,1456,-0.225200
1556,28.000,瞬时请求候选,0x401,8,6,1,0,不一致,0.6028,6,1298,-0.225050
1557,28.000,瞬时请求候选,0x401,8,6,2,1,1,0.5604,6,1163,-0.225200
1558,28.000,瞬时请求候选,0x401,8,6,3,不一致,不一致,0.5368,6,1201,-0.215750
1559,28.000,瞬时请求候选,0x401,8,6,4,0,0,0.6104,6,1212,-0.215750
1560,28.000,瞬时请求候选,0x401,8,6,5,1,1,0.5965,6,1277,-0.234650
1561,28.000,瞬时请求候选,0x401,8,6,7,1,1,0.9722,6,145,-0.234650
1562,28.000,瞬时请求候选,0x401,8,7,7,1,1,0.9722,6,145,-0.234650
1563,28.000,瞬时请求候选,0x405,8,0,0,0,0,0.6750,6,197,-0.126500
1564,28.000,瞬时请求候选,0x405,8,0,1,0,0,0.6625,6,198,-0.003000
1565,28.000,瞬时请求候选,0x405,8,1,0,1,1,0.6625,6,197,-0.124450
1566,28.000,瞬时请求候选,0x405,8,1,1,1,1,0.6625,6,197,-0.124450
1567,28.000,瞬时请求候选,0x405,8,1,4,0,0,0.6750,6,197,-0.126500
1568,28.000,瞬时请求候选,0x405,8,1,5,0,0,0.6750,6,197,-0.126500
1569,28.000,瞬时请求候选,0x405,8,1,6,0,0,0.6625,6,198,-0.003000
1570,28.000,瞬时请求候选,0x405,8,2,0,0,0,0.6750,6,197,-0.126500
1571,28.000,瞬时请求候选,0x405,8,2,1,0,0,0.6625,6,198,-0.003000
1572,28.000,瞬时请求候选,0x405,8,2,2,0,0,0.6750,6,197,-0.126500
1573,28.000,瞬时请求候选,0x405,8,2,4,0,0,0.6625,6,198,-0.003000
1574,28.000,瞬时请求候选,0x405,8,2,5,0,0,0.6625,6,198,-0.003000
1575,28.000,瞬时请求候选,0x405,8,2,6,0,0,0.6750,6,197,-0.126500
1576,28.000,瞬时请求候选,0x405,8,3,0,1,1,0.6625,6,197,-0.124450
1577,28.000,瞬时请求候选,0x405,8,3,1,0,0,0.6750,6,197,-0.126500
1578,28.000,瞬时请求候选,0x405,8,3,2,1,1,0.6625,6,197,-0.124450
1579,28.000,瞬时请求候选,0x405,8,3,4,1,1,0.6625,6,197,-0.124450
1580,28.000,瞬时请求候选,0x405,8,3,5,1,1,0.6625,6,197,-0.124450
1581,28.000,瞬时请求候选,0x405,8,4,1,1,1,0.6625,6,197,-0.124450
1582,28.000,瞬时请求候选,0x405,8,4,2,1,1,0.6625,6,197,-0.124450
1583,28.000,瞬时请求候选,0x405,8,4,4,0,0,0.6625,6,198,-0.003000
1584,28.000,瞬时请求候选,0x405,8,4,5,0,0,0.6625,6,198,-0.003000
1585,28.000,瞬时请求候选,0x405,8,4,6,0,0,0.6750,6,197,-0.126500
1586,28.000,瞬时请求候选,0x405,8,5,0,0,0,0.6750,6,197,-0.126500
1587,28.000,瞬时请求候选,0x405,8,5,2,0,0,0.6625,6,197,-0.124450
1588,28.000,瞬时请求候选,0x405,8,5,3,1,1,0.6750,6,197,-0.126500
1589,28.000,瞬时请求候选,0x405,8,5,4,0,0,0.6625,6,198,-0.003000
1590,28.000,瞬时请求候选,0x405,8,5,5,0,0,0.6625,6,198,-0.003000
1591,28.000,瞬时请求候选,0x405,8,5,6,1,1,0.6625,6,198,-0.003000
1592,28.000,瞬时请求候选,0x405,8,6,0,0,0,0.6750,6,197,-0.126500
1593,28.000,瞬时请求候选,0x405,8,6,1,1,1,0.6750,6,197,-0.126500
1594,28.000,瞬时请求候选,0x405,8,6,2,0,0,0.6750,6,197,-0.126500
1595,28.000,瞬时请求候选,0x405,8,6,5,1,1,0.6625,6,197,-0.124450
1596,28.000,瞬时请求候选,0x405,8,6,6,0,0,0.6625,6,197,-0.124450
1597,28.000,瞬时请求候选,0x405,8,7,1,1,1,0.6750,6,197,-0.126500
1598,28.000,瞬时请求候选,0x405,8,7,2,1,1,0.6625,6,198,-0.003000
1599,28.000,瞬时请求候选,0x405,8,7,3,0,0,0.6750,6,197,-0.126500
1600,28.000,瞬时请求候选,0x405,8,7,4,1,1,0.6750,6,197,-0.126500
1601,28.000,瞬时请求候选,0x405,8,7,5,0,0,0.6625,6,198,-0.003000
1602,28.000,瞬时请求候选,0x405,8,7,6,1,1,0.6625,6,198,-0.003000
1603,28.000,瞬时请求候选,0x414,8,0,0,0,0,0.6750,6,197,-0.127550
1604,28.000,瞬时请求候选,0x414,8,0,1,0,0,0.6625,6,198,-0.003200
1605,28.000,瞬时请求候选,0x414,8,1,5,1,1,0.6625,6,197,-0.125000
1606,28.000,瞬时请求候选,0x414,8,2,5,1,1,0.6625,6,197,-0.125000
1607,28.000,瞬时请求候选,0x414,8,3,5,1,1,0.6625,6,197,-0.125000
1608,28.000,瞬时请求候选,0x414,8,4,5,1,1,0.6625,6,197,-0.125000
1609,28.000,瞬时请求候选,0x441,8,0,0,1,1,0.5613,6,1190,-0.207500
1610,28.000,瞬时请求候选,0x441,8,0,1,0,0,0.5375,6,1337,-0.208500
1611,28.000,瞬时请求候选,0x441,8,7,0,0,0,0.5613,6,1190,-0.207500
1612,28.000,瞬时请求候选,0x441,8,7,1,0,0,0.5713,6,1160,-0.108900
1613,28.000,瞬时请求候选,0x441,8,7,2,0,0,0.9425,6,299,0.191400
1614,28.000,瞬时请求候选,0x441,8,7,4,1,1,0.5000,6,1111,-0.209050
1615,28.000,瞬时请求候选,0x441,8,7,5,1,1,0.5000,6,928,-0.060750
1616,28.000,瞬时请求候选,0x441,8,7,6,0,0,0.6875,6,929,-0.208050
1617,28.000,瞬时请求候选,0x441,8,7,7,0,0,0.6875,6,924,-0.207500
1618,28.000,瞬时请求候选,0x4E2,8,0,4,0,0,0.8750,6,187,0.008250
1619,28.000,瞬时请求候选,0x4E2,8,0,5,0,0,0.8750,6,187,-0.091700
1620,28.000,瞬时请求候选,0x4E2,8,0,6,0,0,0.8750,6,186,0.207450
1621,28.000,瞬时请求候选,0x4E2,8,1,0,0,0,0.6250,6,557,-0.191100
1622,28.000,瞬时请求候选,0x4E2,8,1,1,0,0,0.6750,6,373,-0.092950
1623,28.000,瞬时请求候选,0x4E2,8,1,2,0,0,0.7950,6,315,-0.191100
1624,28.000,瞬时请求候选,0x4E2,8,1,3,1,1,0.7050,6,186,-0.190550
1625,28.000,瞬时请求候选,0x4E2,8,1,4,0,0,0.8300,6,243,0.108300
1626,28.000,瞬时请求候选,0x4E2,8,1,5,0,0,0.8750,6,185,0.108300
1627,28.000,瞬时请求候选,0x4E2,8,1,6,0,0,0.7500,6,371,0.008300
1628,28.000,瞬时请求候选,0x4E2,8,1,7,0,0,0.8750,6,185,0.008300
1629,28.000,瞬时请求候选,0x4E2,8,2,0,0,0,0.8750,6,185,0.108300
1630,28.000,瞬时请求候选,0x4E2,8,2,1,0,0,0.6250,6,372,-0.092900
1631,28.000,瞬时请求候选,0x4E2,8,2,2,0,0,0.6250,6,372,-0.191100
1632,28.000,瞬时请求候选,0x4E2,8,2,5,0,0,0.8750,6,186,0.207450
1633,28.000,瞬时请求候选,0x4E2,8,2,6,0,0,0.7500,6,186,0.107300
1634,28.000,瞬时请求候选,0x4E2,8,3,0,0,0,0.6950,6,256,-0.091750
1635,28.000,瞬时请求候选,0x4E2,8,3,6,0,0,0.8475,6,218,0.157250
1636,28.000,瞬时请求候选,0x4E2,8,3,7,0,0,0.8950,6,156,0.208300
1637,28.000,瞬时请求候选,0x4E2,8,4,0,0,0,0.7700,6,216,0.157250
1638,28.000,瞬时请求候选,0x4E2,8,4,1,0,0,0.7700,6,216,0.157250
1639,28.000,瞬时请求候选,0x4E2,8,5,3,0,0,0.8750,6,186,0.207450
1640,28.000,瞬时请求候选,0x4E2,8,5,4,0,0,0.8750,6,186,0.107300
1641,28.000,瞬时请求候选,0x4E2,8,5,6,0,0,0.8750,6,186,0.107300
1642,28.000,瞬时请求候选,0x4E2,8,6,7,0,0,0.6250,6,372,-0.091550
1643,28.000,瞬时请求候选,0x4E2,8,7,0,0,0,0.7500,6,372,-0.091700
1644,28.000,瞬时请求候选,0x4E2,8,7,2,0,0,0.6250,6,372,-0.091700
1645,28.000,瞬时请求候选,0x4E2,8,7,3,0,0,0.7500,6,371,0.008300
1646,28.000,瞬时请求候选,0x4E2,8,7,4,0,0,0.8750,6,187,-0.091700
1647,28.000,瞬时请求候选,0x4E2,8,7,5,0,0,0.7500,6,186,0.008300
1648,28.000,瞬时请求候选,0x4E3,8,0,3,0,0,0.8750,6,184,0.190950
1649,28.000,瞬时请求候选,0x4E3,8,0,5,0,0,0.8750,6,186,-0.108050
1650,28.000,瞬时请求候选,0x4E3,8,0,6,0,0,0.8750,6,184,0.190950
1651,28.000,瞬时请求候选,0x4E3,8,0,7,0,0,0.8750,6,184,0.190950
1652,28.000,瞬时请求候选,0x4E3,8,1,0,0,0,0.7500,6,370,-0.008000
1653,28.000,瞬时请求候选,0x4E3,8,1,1,0,0,0.6250,6,185,-0.009050
1654,28.000,瞬时请求候选,0x4E3,8,1,2,0,0,0.6250,6,554,-0.207400
1655,28.000,瞬时请求候选,0x4E3,8,1,3,0,0,0.7500,6,185,0.091950
1656,28.000,瞬时请求候选,0x4E3,8,1,4,0,0,0.7500,6,185,0.091950
1657,28.000,瞬时请求候选,0x4E3,8,1,5,0,0,0.7500,6,185,-0.008000
1658,28.000,瞬时请求候选,0x4E3,8,1,6,0,0,0.6250,6,186,-0.008000
1659,28.000,瞬时请求候选,0x4E3,8,1,7,0,0,0.8750,6,185,-0.008000
1660,28.000,瞬时请求候选,0x4E3,8,2,0,0,0,0.7500,6,370,-0.207400
1661,28.000,瞬时请求候选,0x4E3,8,2,1,0,0,0.6250,6,369,-0.109200
1662,28.000,瞬时请求候选,0x4E3,8,2,2,0,0,0.8750,6,185,-0.008000
1663,28.000,瞬时请求候选,0x4E3,8,2,3,0,0,0.8750,6,184,0.190950
1664,28.000,瞬时请求候选,0x4E3,8,2,5,0,0,0.8750,6,184,0.190950
1665,28.000,瞬时请求候选,0x4E3,8,2,6,0,0,0.8750,6,184,0.190950
1666,28.000,瞬时请求候选,0x4E3,8,3,0,0,0,0.7575,6,348,0.090950
1667,28.000,瞬时请求候选,0x4E3,8,3,4,0,0,0.8100,6,272,0.090950
1668,28.000,瞬时请求候选,0x4E3,8,3,6,0,0,0.8100,6,272,0.090950
1669,28.000,瞬时请求候选,0x4E3,8,5,1,0,0,0.8750,6,184,0.190950
1670,28.000,瞬时请求候选,0x4E3,8,5,3,0,0,0.8750,6,184,0.190950
1671,28.000,瞬时请求候选,0x4E3,8,6,7,0,0,0.6250,6,371,-0.108050
1672,28.000,瞬时请求候选,0x4E3,8,7,0,0,0,0.6250,6,185,-0.009050
1673,28.000,瞬时请求候选,0x4E3,8,7,1,0,0,0.7500,6,370,-0.108050
1674,28.000,瞬时请求候选,0x4E3,8,7,2,0,0,0.7500,6,371,-0.108050
1675,28.000,瞬时请求候选,0x4E3,8,7,3,0,0,0.6250,6,370,-0.107900
1676,28.000,瞬时请求候选,0x4E3,8,7,4,0,0,0.8750,6,186,-0.108050
1677,28.000,瞬时请求候选,0x4E3,8,7,5,0,0,0.8750,6,185,-0.008000
1678,28.000,瞬时请求候选,0x545,8,0,0,0,0,0.6664,6,1498,-0.219150
1679,28.000,瞬时请求候选,0x545,8,0,1,0,0,0.6656,6,1498,-0.208800
1680,28.000,瞬时请求候选,0x545,8,0,4,0,0,0.7374,6,1180,-0.218100
1681,28.000,瞬时请求候选,0x545,8,0,5,0,0,0.7325,6,1202,-0.218100
1682,28.000,瞬时请求候选,0x545,8,0,6,0,0,0.6738,6,1474,-0.218100
1683,28.000,瞬时请求候选,0x545,8,0,7,0,0,0.7333,6,1198,-0.218100
1684,28.000,瞬时请求候选,0x545,8,1,0,0,0,0.9348,6,302,0.169900
1685,28.000,瞬时请求候选,0x545,8,2,0,0,0,0.6449,6,1177,-0.218100
1686,28.000,瞬时请求候选,0x545,8,2,1,不一致,不一致,0.5318,6,1471,-0.219150
1687,28.000,瞬时请求候选,0x545,8,2,2,0,0,0.6243,6,1224,-0.210200
1688,28.000,瞬时请求候选,0x545,8,2,3,0,0,0.8563,6,750,-0.075550
1689,28.000,瞬时请求候选,0x545,8,2,4,0,0,0.7935,6,867,-0.035900
1690,28.000,瞬时请求候选,0x545,8,2,5,0,0,0.6680,6,1480,-0.218100
1691,28.000,瞬时请求候选,0x545,8,3,4,0,0,0.7927,6,923,-0.141450
1692,28.000,瞬时请求候选,0x545,8,3,5,0,0,0.8290,6,819,-0.053100
1693,28.000,瞬时请求候选,0x545,8,3,6,0,0,0.8489,6,721,-0.218100
1694,28.000,瞬时请求候选,0x545,8,3,7,0,0,0.9546,6,218,-0.018700
1695,28.000,瞬时请求候选,0x545,8,4,0,0,0,0.6813,6,1422,-0.218100
1696,28.000,瞬时请求候选,0x545,8,4,1,0,0,0.6680,6,1500,-0.218100
1697,28.000,瞬时请求候选,0x545,8,4,2,0,0,0.6680,6,1500,-0.218100
1698,28.000,瞬时请求候选,0x545,8,4,3,0,0,0.6680,6,1500,-0.218100
1699,28.000,瞬时请求候选,0x545,8,4,4,0,0,0.6680,6,1500,-0.218100
1700,28.000,瞬时请求候选,0x545,8,4,7,0,0,0.6680,6,1500,-0.218100
1701,28.000,瞬时请求候选,0x545,8,5,0,0,0,0.8324,6,705,-0.218100
1702,28.000,瞬时请求候选,0x545,8,5,1,0,0,0.7547,6,1144,-0.210200
1703,28.000,瞬时请求候选,0x545,8,5,2,0,0,0.8216,6,725,-0.117150
1704,28.000,瞬时请求候选,0x545,8,5,3,0,0,0.8365,6,761,-0.178200
1705,28.000,瞬时请求候选,0x545,8,5,4,0,0,0.6664,6,1498,-0.219150
1706,28.000,瞬时请求候选,0x545,8,5,5,0,0,0.6680,6,1500,-0.218100
1707,28.000,瞬时请求候选,0x545,8,5,6,0,0,0.6680,6,1500,-0.218100
1708,28.000,瞬时请求候选,0x545,8,5,7,0,0,0.6680,6,1500,-0.218100
1709,28.000,瞬时请求候选,0x545,8,6,0,0,0,0.6680,6,1500,-0.218100
1710,28.000,瞬时请求候选,0x545,8,6,3,0,0,0.6680,6,1500,-0.218100
1711,28.000,瞬时请求候选,0x545,8,7,0,1,1,0.6507,6,1110,-0.210200
1712,28.000,瞬时请求候选,0x545,8,7,1,1,1,0.7126,6,1001,-0.178200
1713,28.000,瞬时请求候选,0x545,8,7,2,0,0,0.6804,6,1081,-0.224250
1714,28.000,瞬时请求候选,0x545,8,7,3,1,1,0.7126,6,1033,-0.218100
1715,28.000,瞬时请求候选,0x545,8,7,4,不一致,不一致,0.5153,6,1359,-0.224650
1716,28.000,瞬时请求候选,0x545,8,7,5,0,不一致,0.5235,6,1223,-0.209650
1717,28.000,瞬时请求候选,0x545,8,7,6,不一致,1,0.5186,6,1033,-0.200900
1718,28.000,瞬时请求候选,0x545,8,7,7,不一致,不一致,0.5128,6,777,-0.185150
1719,28.000,瞬时请求候选,0x55A,8,0,1,0,0,0.7500,6,145,-0.127350
1720,28.000,瞬时请求候选,0x677,8,0,0,0,0,0.6000,6,1488,-0.177150
1721,28.000,瞬时请求候选,0x677,8,0,1,0,0,0.6000,6,744,-0.136850
1722,28.000,瞬时请求候选,0x677,8,0,2,0,0,0.8000,6,739,-0.217150
1723,28.000,瞬时请求候选,0x709,8,0,0,不一致,0,0.5120,6,228,-0.028300
1724,28.000,瞬时请求候选,0x709,8,1,4,0,0,0.6302,6,108,-0.024350
1725,28.000,瞬时请求候选,0x709,8,3,7,0,0,0.8658,5,60,0.142900
1726,28.000,瞬时请求候选,0x712,8,0,0,1,1,0.5000,6,449,-0.095400
1727,28.000,瞬时请求候选,0x712,8,0,1,0,0,0.6667,6,152,0.103400
1728,28.000,瞬时请求候选,0x712,8,0,2,0,0,0.6667,6,146,-0.095400
1729,28.000,瞬时请求候选,0x712,8,1,1,1,1,0.6667,6,146,-0.095400
1730,28.000,瞬时请求候选,0x712,8,1,3,1,1,0.6667,6,146,-0.095400
1731,28.000,瞬时请求候选,0x712,8,1,5,1,1,0.6667,6,146,-0.095400
1732,28.000,瞬时请求候选,0x712,8,2,0,0,0,0.6625,6,189,0.002800
1733,28.000,瞬时请求候选,0x712,8,2,1,0,0,0.6792,6,206,0.152200
1734,28.000,瞬时请求候选,0x712,8,2,2,不一致,0,0.5833,6,218,-0.095400
1735,28.000,瞬时请求候选,0x712,8,2,3,0,0,0.6292,6,271,-0.095400
1736,28.000,瞬时请求候选,0x712,8,2,4,0,0,0.5917,6,151,0.002550
1737,28.000,瞬时请求候选,0x712,8,2,6,1,1,0.6667,6,146,-0.095400
1738,28.000,瞬时请求候选,0x712,8,3,0,1,1,0.6667,6,146,-0.095400
1739,28.000,瞬时请求候选,0x712,8,3,1,1,1,0.6667,6,146,-0.095400
1740,28.000,瞬时请求候选,0x712,8,3,3,1,1,0.6667,6,146,-0.095400
1741,28.000,瞬时请求候选,0x712,8,4,0,0,0,0.6958,6,186,-0.045850
1742,28.000,瞬时请求候选,0x712,8,4,1,0,0,0.6542,6,183,0.103300
1743,28.000,瞬时请求候选,0x712,8,4,2,0,0,0.7042,6,184,0.002700
1744,28.000,瞬时请求候选,0x712,8,4,3,不一致,不一致,0.5125,6,176,-0.095400
1745,28.000,瞬时请求候选,0x712,8,4,5,0,0,0.7083,6,151,0.052450
1746,28.000,瞬时请求候选,0x712,8,4,6,1,1,0.5417,6,251,-0.095400
1747,28.000,瞬时请求候选,0x712,8,5,0,1,1,0.6667,6,146,-0.095400
1748,28.000,瞬时请求候选,0x712,8,5,1,1,1,0.6667,6,146,-0.095400
1749,28.000,瞬时请求候选,0x712,8,5,3,1,1,0.6667,6,146,-0.095400
1750,28.000,瞬时请求候选,0x712,8,6,0,0,0,0.6500,6,185,-0.095400
1751,28.000,瞬时请求候选,0x712,8,6,1,0,0,0.7375,6,176,0.052350
1752,28.000,瞬时请求候选,0x712,8,6,2,1,1,0.5458,6,209,-0.095400
1753,28.000,瞬时请求候选,0x712,8,6,3,不一致,不一致,0.5375,6,252,-0.095400
1754,28.000,瞬时请求候选,0x712,8,6,4,0,0,0.6792,6,150,-0.095400
1755,28.000,瞬时请求候选,0x712,8,6,5,0,0,0.8167,6,162,0.203000
1756,28.000,瞬时请求候选,0x712,8,6,6,1,1,0.6667,6,152,-0.095400
1757,28.000,瞬时请求候选,0x712,8,7,0,1,1,0.6667,6,146,-0.095400
1758,28.000,瞬时请求候选,0x712,8,7,1,1,1,0.6667,6,146,-0.095400
1759,28.000,瞬时请求候选,0x712,8,7,3,1,1,0.6667,6,146,-0.095400
1760,28.000,瞬时请求候选,0x718,7,0,0,0,0,0.6000,6,295,-0.054900
1761,28.000,瞬时请求候选,0x718,7,0,1,0,0,0.6000,6,150,0.145100
1762,28.000,瞬时请求候选,0x718,7,0,2,0,0,0.8000,6,151,0.145100
1763,28.000,瞬时请求候选,0x719,8,0,0,1,1,0.5463,6,1080,-0.220250
1764,28.000,瞬时请求候选,0x719,8,0,1,0,0,0.5475,6,809,-0.219600
1765,28.000,瞬时请求候选,0x719,8,0,2,1,1,0.6350,6,539,-0.195400
1766,28.000,瞬时请求候选,0x719,8,0,3,0,0,0.7250,6,270,-0.094250
1767,28.000,瞬时请求候选,0x719,8,0,4,0,0,0.5487,6,538,-0.219500
1768,28.000,瞬时请求候选,0x719,8,0,5,0,0,0.8175,6,537,-0.194500
1769,28.000,瞬时请求候选,0x719,8,0,6,0,0,0.9088,6,269,-0.095200
1770,28.000,瞬时请求候选,0x719,8,0,7,0,0,0.9088,6,269,-0.095200
1771,28.000,瞬时请求候选,0x719,8,1,0,0,0,0.7275,6,808,-0.219350
1772,28.000,瞬时请求候选,0x719,8,1,1,0,0,0.7262,6,806,-0.218600
1773,28.000,瞬时请求候选,0x719,8,1,3,0,0,0.9100,6,271,0.006900
1774,28.000,瞬时请求候选,0x719,8,1,4,0,0,0.9100,6,271,0.006900
1775,28.000,瞬时请求候选,0x719,8,1,5,0,0,0.9100,6,271,0.006900
1776,28.000,瞬时请求候选,0x719,8,1,6,0,0,0.9100,6,271,0.006900
1777,28.000,瞬时请求候选,0x719,8,2,0,0,0,0.8688,6,269,-0.070650
1778,28.000,瞬时请求候选,0x719,8,2,1,0,0,0.7762,6,414,-0.144950
1779,28.000,瞬时请求候选,0x719,8,2,2,0,0,0.6787,6,425,-0.168850
1780,28.000,瞬时请求候选,0x719,8,2,3,0,0,0.8463,6,269,-0.070650
1781,28.000,瞬时请求候选,0x719,8,2,4,0,0,0.8262,6,465,-0.194500
1782,28.000,瞬时请求候选,0x719,8,2,6,0,0,0.8175,6,538,-0.120350
1783,28.000,瞬时请求候选,0x719,8,3,0,0,0,0.9100,6,271,0.006900
1784,28.000,瞬时请求候选,0x719,8,3,1,0,0,0.8187,6,539,-0.170450
1785,28.000,瞬时请求候选,0x719,8,3,2,0,0,0.9100,6,271,0.006900
1786,28.000,瞬时请求候选,0x719,8,3,3,0,0,0.9100,6,271,0.006900
1787,28.000,瞬时请求候选,0x719,8,3,4,0,0,0.9100,6,271,0.006900
1788,28.000,瞬时请求候选,0x719,8,3,5,0,0,0.9100,6,271,0.006900
1789,28.000,瞬时请求候选,0x719,8,3,6,0,0,0.9100,6,271,0.006900
1790,28.000,瞬时请求候选,0x719,8,3,7,0,0,0.9100,6,271,0.006900
1791,28.000,瞬时请求候选,0x719,8,4,0,0,0,0.9100,6,271,0.006900
1792,28.000,瞬时请求候选,0x719,8,4,1,0,0,0.9100,6,271,0.006900
1793,28.000,瞬时请求候选,0x719,8,4,2,0,0,0.8187,6,539,-0.170450
1794,28.000,瞬时请求候选,0x719,8,4,3,0,0,0.9100,6,271,0.006900
1795,28.000,瞬时请求候选,0x719,8,4,4,0,0,0.7275,6,808,-0.219350
1796,28.000,瞬时请求候选,0x719,8,4,5,0,0,0.9100,6,271,0.006900
