rank,score,category,can_id,dlc,byte,bit_in_byte,closed_value,open_value,stable_purity,action_hits,unrelated_transitions,median_delay_s
747,60.000,瞬时请求候选,0x2E2,8,6,5,0,0,0.8500,10,153,0.228200
748,60.000,瞬时请求候选,0x2E2,8,6,7,0,0,0.8857,10,122,0.626350
749,60.000,瞬时请求候选,0x2E2,8,7,2,0,0,0.7107,10,306,0.025400
750,60.000,瞬时请求候选,0x2E2,8,7,3,0,0,0.8500,10,153,0.228200
751,60.000,瞬时请求候选,0x2E2,8,7,4,0,0,0.8607,10,153,0.427000
752,60.000,瞬时请求候选,0x2E2,8,7,6,0,0,0.7143,10,306,-0.071650
753,60.000,瞬时请求候选,0x2E3,7,0,0,0,0,0.6643,10,358,-0.075800
754,60.000,瞬时请求候选,0x2E3,7,0,1,1,1,0.5071,10,358,-0.076500
755,60.000,瞬时请求候选,0x2E3,7,0,3,0,0,0.8357,10,177,0.121150
756,60.000,瞬时请求候选,0x2E3,7,0,4,0,不一致,0.5679,10,354,-0.076700
757,60.000,瞬时请求候选,0x2E3,7,0,5,0,0,0.6500,10,300,0.120100
758,60.000,瞬时请求候选,0x2E3,7,0,6,0,0,0.7929,10,168,0.022450
759,60.000,瞬时请求候选,0x2E3,7,0,7,0,0,0.6214,10,347,-0.076700
760,60.000,瞬时请求候选,0x2E3,7,1,0,0,0,0.7643,10,168,0.119950
761,60.000,瞬时请求候选,0x2E3,7,1,1,不一致,不一致,0.5143,10,357,-0.077800
762,60.000,瞬时请求候选,0x2E3,7,1,4,0,0,0.6607,10,358,-0.076700
763,60.000,瞬时请求候选,0x2E3,7,1,6,0,0,0.7750,10,187,-0.077800
764,60.000,瞬时请求候选,0x2E3,7,1,7,0,0,0.7393,10,219,-0.075800
765,60.000,瞬时请求候选,0x2E3,7,2,0,0,0,0.7286,10,219,-0.076700
766,60.000,瞬时请求候选,0x2E3,7,2,1,0,0,0.5714,10,316,-0.077100
767,60.000,瞬时请求候选,0x2E3,7,2,2,0,0,0.7786,10,176,0.022250
768,60.000,瞬时请求候选,0x2E3,7,2,3,0,0,0.6893,10,177,0.022250
769,60.000,瞬时请求候选,0x2E3,7,2,4,0,0,0.8607,10,156,0.222300
770,60.000,瞬时请求候选,0x2E3,7,2,5,0,0,0.7571,10,248,-0.077800
771,60.000,瞬时请求候选,0x2E3,7,2,6,0,0,0.6607,10,358,-0.076700
772,60.000,瞬时请求候选,0x2E3,7,3,0,0,0,0.8679,10,130,0.121700
773,60.000,瞬时请求候选,0x2E3,7,3,1,0,0,0.6714,10,315,0.022450
774,60.000,瞬时请求候选,0x2E3,7,3,2,不一致,0,0.5393,10,357,-0.077100
775,60.000,瞬时请求候选,0x2E3,7,3,3,不一致,不一致,0.5143,10,357,-0.077100
776,60.000,瞬时请求候选,0x2E3,7,3,4,0,0,0.6607,10,358,-0.075800
777,60.000,瞬时请求候选,0x2E3,7,3,5,0,0,0.8286,10,178,0.121700
778,60.000,瞬时请求候选,0x2E3,7,3,6,0,0,0.6750,10,179,0.123700
779,60.000,瞬时请求候选,0x2E3,7,3,7,0,0,0.6750,10,179,0.123700
780,60.000,瞬时请求候选,0x2E3,7,4,0,0,0,0.8286,10,178,0.121700
781,60.000,瞬时请求候选,0x2E3,7,4,1,0,0,0.6750,10,179,0.123700
782,60.000,瞬时请求候选,0x2E3,7,4,3,0,0,0.6893,10,331,-0.076700
783,60.000,瞬时请求候选,0x2E3,7,4,4,0,0,0.7393,10,277,0.221350
784,60.000,瞬时请求候选,0x2E3,7,4,7,0,0,0.8786,10,124,0.720800
785,60.000,瞬时请求候选,0x2E3,7,5,0,0,0,0.6250,10,233,-0.077100
786,60.000,瞬时请求候选,0x2E3,7,5,1,1,1,0.5429,10,231,-0.077800
787,60.000,瞬时请求候选,0x2E3,7,5,2,0,0,0.8071,10,203,0.320800
788,60.000,瞬时请求候选,0x2E3,7,5,3,0,0,0.6750,10,179,0.123700
789,60.000,瞬时请求候选,0x2E3,7,5,6,0,0,0.8536,10,148,0.519050
790,60.000,瞬时请求候选,0x2E3,7,6,1,0,0,0.8536,10,147,0.121700
791,60.000,瞬时请求候选,0x2E3,7,6,2,0,0,0.8536,10,155,0.720800
792,60.000,瞬时请求候选,0x2E3,7,6,6,0,0,0.8393,10,177,0.221150
793,60.000,瞬时请求候选,0x2F1,8,0,0,0,0,0.5268,10,1004,-0.208100
794,60.000,瞬时请求候选,0x2F1,8,0,1,0,0,0.5286,10,560,-0.109650
795,60.000,瞬时请求候选,0x2F1,8,0,2,0,0,0.5821,10,221,-0.056800
796,60.000,瞬时请求候选,0x2F1,8,0,3,0,0,0.5804,10,111,0.239600
797,60.000,瞬时请求候选,0x2F1,8,0,4,0,0,0.8411,10,113,0.543400
798,60.000,瞬时请求候选,0x2F1,8,0,5,0,0,0.8411,10,334,0.044050
799,60.000,瞬时请求候选,0x2F1,8,1,0,1,1,0.5786,10,387,-0.157850
800,60.000,瞬时请求候选,0x2F1,8,1,1,0,0,0.8982,10,220,0.490450
801,60.000,瞬时请求候选,0x2F1,8,1,2,0,0,0.9286,10,129,0.092150
802,60.000,瞬时请求候选,0x2F1,8,1,3,0,0,0.8268,10,309,0.293700
803,60.000,瞬时请求候选,0x2F1,8,1,4,1,1,0.5482,10,277,-0.007050
804,60.000,瞬时请求候选,0x2F1,8,1,5,0,0,0.9071,10,120,0.338950
805,60.000,瞬时请求候选,0x2F1,8,1,6,0,0,0.9143,10,174,0.644100
806,60.000,瞬时请求候选,0x2F1,8,1,7,0,0,0.7696,10,346,-0.056600
807,60.000,瞬时请求候选,0x2F1,8,2,0,0,0,0.7071,10,488,-0.158800
808,60.000,瞬时请求候选,0x2F1,8,2,1,0,0,0.8625,10,218,0.291050
809,60.000,瞬时请求候选,0x2F1,8,2,2,0,0,0.7696,10,319,0.391300
810,60.000,瞬时请求候选,0x2F1,8,2,3,0,0,0.8946,10,221,0.093100
811,60.000,瞬时请求候选,0x2F1,8,2,6,0,0,0.5732,10,205,0.141150
812,60.000,瞬时请求候选,0x2F1,8,3,0,不一致,不一致,0.5232,10,247,0.041500
813,60.000,瞬时请求候选,0x2F1,8,3,1,0,0,0.9375,10,130,0.644100
814,60.000,瞬时请求候选,0x2F1,8,3,4,0,0,0.8946,10,219,0.143700
815,60.000,瞬时请求候选,0x2F1,8,3,5,0,0,0.9464,10,110,0.344100
816,60.000,瞬时请求候选,0x2F1,8,3,6,0,0,0.9375,10,137,0.341450
817,60.000,瞬时请求候选,0x2F1,8,3,7,0,0,0.6464,10,444,-0.110400
818,60.000,瞬时请求候选,0x2F1,8,4,0,0,0,0.7464,10,323,-0.056800
819,60.000,瞬时请求候选,0x2F1,8,4,1,0,0,0.9321,10,148,0.542200
820,60.000,瞬时请求候选,0x2F1,8,4,2,0,0,0.6893,10,334,-0.109100
821,60.000,瞬时请求候选,0x2F1,8,4,3,0,0,0.9482,10,108,0.443800
822,60.000,瞬时请求候选,0x2F1,8,4,4,0,0,0.8054,10,220,0.041750
823,60.000,瞬时请求候选,0x2F1,8,4,5,0,0,0.8571,10,190,0.143750
824,60.000,瞬时请求候选,0x2F1,8,4,6,0,0,0.7696,10,144,0.343100
825,60.000,瞬时请求候选,0x2F1,8,4,7,0,0,0.8946,10,110,0.344100
826,60.000,瞬时请求候选,0x2F1,8,5,0,0,0,0.8661,10,225,0.443800
827,60.000,瞬时请求候选,0x2F1,8,5,1,0,0,0.9214,10,178,0.443800
828,60.000,瞬时请求候选,0x2F1,8,5,5,0,0,0.8750,10,246,0.191750
829,60.000,瞬时请求候选,0x2F1,8,5,6,0,0,0.8696,10,258,0.190250
830,60.000,瞬时请求候选,0x2F1,8,5,7,0,0,0.8375,10,308,0.343200
831,60.000,瞬时请求候选,0x2F1,8,6,0,不一致,0,0.5554,10,548,0.040150
832,60.000,瞬时请求候选,0x2F1,8,6,1,0,0,0.8036,10,319,0.039700
833,60.000,瞬时请求候选,0x2F1,8,6,2,0,0,0.8982,10,212,0.240900
834,60.000,瞬时请求候选,0x2F1,8,6,3,0,0,0.8393,10,337,0.344050
835,60.000,瞬时请求候选,0x2F1,8,6,4,0,0,0.8946,10,116,0.344100
836,60.000,瞬时请求候选,0x2F1,8,6,5,0,0,0.9482,10,114,0.443800
837,60.000,瞬时请求候选,0x2F1,8,7,2,0,0,0.9464,10,110,0.344100
838,60.000,瞬时请求候选,0x2F9,8,3,0,0,0,0.8321,10,359,-0.075500
839,60.000,瞬时请求候选,0x2F9,8,3,1,0,0,0.8321,10,359,-0.075500
840,60.000,瞬时请求候选,0x2F9,8,3,4,0,0,0.6679,10,357,-0.076550
841,60.000,瞬时请求候选,0x2F9,8,3,5,0,0,0.6661,10,356,-0.076350
842,60.000,瞬时请求候选,0x2F9,8,4,0,0,0,0.6661,10,359,-0.074400
843,60.000,瞬时请求候选,0x2F9,8,4,5,0,0,0.6661,10,359,-0.074400
844,60.000,瞬时请求候选,0x2F9,8,4,7,0,0,0.6661,10,359,-0.074400
845,60.000,瞬时请求候选,0x2F9,8,5,1,0,0,0.6661,10,359,-0.074400
846,60.000,瞬时请求候选,0x2F9,8,5,2,0,0,0.6661,10,359,-0.074400
847,60.000,瞬时请求候选,0x2F9,8,5,3,0,0,0.6661,10,359,-0.074400
848,60.000,瞬时请求候选,0x2F9,8,5,5,0,0,0.6661,10,359,-0.074400
849,60.000,瞬时请求候选,0x2F9,8,5,6,0,0,0.6661,10,359,-0.074400
850,60.000,瞬时请求候选,0x2F9,8,5,7,0,0,0.6661,10,359,-0.074400
851,60.000,瞬时请求候选,0x2F9,8,6,0,0,0,0.6661,10,359,-0.074400
852,60.000,瞬时请求候选,0x2F9,8,6,1,0,0,0.6661,10,359,-0.074400
853,60.000,瞬时请求候选,0x2F9,8,6,2,0,0,0.6661,10,359,-0.074400
854,60.000,瞬时请求候选,0x2F9,8,6,3,0,0,0.6661,10,359,-0.074400
855,60.000,瞬时请求候选,0x2F9,8,6,5,0,0,0.6661,10,359,-0.074400
856,60.000,瞬时请求候选,0x2F9,8,6,6,0,0,0.6661,10,359,-0.074400
857,60.000,瞬时请求候选,0x2F9,8,7,0,0,0,0.6661,10,359,-0.074400
858,60.000,瞬时请求候选,0x2F9,8,7,3,0,0,0.6661,10,359,-0.074400
859,60.000,瞬时请求候选,0x2F9,8,7,6,0,0,0.6661,10,359,-0.074400
860,60.000,瞬时请求候选,0x2F9,8,7,7,0,0,0.6661,10,359,-0.074400
861,60.000,瞬时请求候选,0x318,8,7,1,1,1,0.5000,10,1008,-0.243450
862,60.000,瞬时请求候选,0x318,8,7,2,1,1,0.5018,10,557,-0.193050
863,60.000,瞬时请求候选,0x318,8,7,5,不一致,不一致,0.7518,10,124,0.106950
864,60.000,瞬时请求候选,0x31E,8,0,0,1,1,0.5000,10,417,-0.237400
865,60.000,瞬时请求候选,0x31E,8,0,1,1,1,0.5000,10,208,-0.237400
866,60.000,瞬时请求候选,0x320,8,0,0,0,0,0.6000,10,426,-0.068500
867,60.000,瞬时请求候选,0x320,8,0,1,0,0,0.6000,10,217,0.131550
868,60.000,瞬时请求候选,0x320,8,0,2,0,0,0.8000,10,218,0.531800
869,60.000,瞬时请求候选,0x320,8,0,7,0,0,0.8000,10,209,-0.068500
870,60.000,瞬时请求候选,0x320,8,3,3,0,0,0.8000,10,208,-0.068500
871,60.000,瞬时请求候选,0x324,8,1,2,1,1,0.5000,10,107,0.083850
872,60.000,瞬时请求候选,0x332,6,4,2,1,1,0.5000,10,106,0.722500
873,60.000,瞬时请求候选,0x332,6,4,5,1,1,0.5000,10,106,0.722500
874,60.000,瞬时请求候选,0x332,6,5,5,1,1,0.5000,10,107,0.722500
875,60.000,瞬时请求候选,0x332,6,5,6,1,1,0.5000,10,107,0.722500
876,60.000,瞬时请求候选,0x340,8,0,2,0,0,0.6571,10,178,0.066950
877,60.000,瞬时请求候选,0x340,8,0,3,0,0,0.6750,10,178,0.069850
878,60.000,瞬时请求候选,0x340,8,1,0,0,0,0.9161,10,177,0.369750
879,60.000,瞬时请求候选,0x340,8,1,2,0,0,0.9196,10,176,0.170000
880,60.000,瞬时请求候选,0x340,8,1,6,0,0,0.9196,10,177,0.269700
881,60.000,瞬时请求候选,0x343,8,2,2,1,1,0.6911,10,409,-0.068750
882,60.000,瞬时请求候选,0x343,8,2,3,1,1,0.6750,10,447,-0.215250
883,60.000,瞬时请求候选,0x343,8,2,4,1,1,0.6696,10,451,-0.215250
884,60.000,瞬时请求候选,0x343,8,2,5,0,0,0.6696,10,451,-0.215250
885,60.000,瞬时请求候选,0x343,8,3,4,0,0,0.5643,10,517,-0.117150
886,60.000,瞬时请求候选,0x343,8,3,5,0,0,0.6982,10,459,-0.067700
887,60.000,瞬时请求候选,0x343,8,3,6,0,不一致,0.6071,10,475,-0.119500
888,60.000,瞬时请求候选,0x343,8,3,7,不一致,0,0.6232,10,508,-0.166650
889,60.000,瞬时请求候选,0x34A,8,1,0,1,1,0.7500,10,104,0.315850
890,60.000,瞬时请求候选,0x34A,8,1,1,1,1,0.7500,10,104,0.315850
891,60.000,瞬时请求候选,0x34A,8,1,2,1,1,0.7500,10,104,0.315850
892,60.000,瞬时请求候选,0x34A,8,1,6,0,0,0.7500,10,104,0.066250
893,60.000,瞬时请求候选,0x34A,8,1,7,0,0,0.7500,10,104,0.066250
894,60.000,瞬时请求候选,0x34A,8,2,0,0,0,0.7500,10,104,0.066250
895,60.000,瞬时请求候选,0x34A,8,3,5,0,0,0.7500,10,104,0.066250
896,60.000,瞬时请求候选,0x34A,8,7,4,0,0,0.7500,10,104,0.065800
897,60.000,瞬时请求候选,0x34A,8,7,7,0,0,0.7500,10,104,0.065800
898,60.000,瞬时请求候选,0x352,8,0,0,0,0,0.6667,10,108,0.270050
899,60.000,瞬时请求候选,0x352,8,0,1,0,0,0.6667,10,104,-0.030450
900,60.000,瞬时请求候选,0x352,8,1,2,0,0,0.6667,10,104,-0.030450
901,60.000,瞬时请求候选,0x352,8,1,4,0,0,0.6667,10,104,-0.030450
902,60.000,瞬时请求候选,0x352,8,1,6,0,0,0.6667,10,104,-0.030450
903,60.000,瞬时请求候选,0x352,8,2,0,1,1,0.6667,10,104,0.369650
904,60.000,瞬时请求候选,0x352,8,2,1,0,0,0.6667,10,108,0.270050
905,60.000,瞬时请求候选,0x352,8,2,3,1,1,0.6667,10,104,-0.030450
906,60.000,瞬时请求候选,0x352,8,2,4,1,1,0.6667,10,104,-0.030450
907,60.000,瞬时请求候选,0x352,8,2,5,0,0,0.6667,10,104,0.369650
908,60.000,瞬时请求候选,0x352,8,2,6,1,1,0.6667,10,104,-0.030450
909,60.000,瞬时请求候选,0x352,8,2,7,1,1,0.6667,10,104,-0.030450
910,60.000,瞬时请求候选,0x352,8,3,0,不一致,1,0.6667,10,106,0.070000
911,60.000,瞬时请求候选,0x352,8,3,1,0,0,0.6667,10,104,-0.030450
912,60.000,瞬时请求候选,0x352,8,3,3,0,0,0.6667,10,104,0.369650
913,60.000,瞬时请求候选,0x352,8,3,4,0,0,0.6667,10,104,-0.030450
914,60.000,瞬时请求候选,0x352,8,3,6,0,0,0.6667,10,104,-0.030450
915,60.000,瞬时请求候选,0x352,8,4,7,1,1,0.6667,10,104,-0.030450
916,60.000,瞬时请求候选,0x352,8,5,0,1,1,0.6667,10,104,-0.030450
917,60.000,瞬时请求候选,0x352,8,5,2,1,1,0.6667,10,104,-0.030450
918,60.000,瞬时请求候选,0x352,8,5,3,0,0,0.6667,10,104,-0.030450
919,60.000,瞬时请求候选,0x352,8,5,6,0,0,0.6667,10,104,-0.030450
920,60.000,瞬时请求候选,0x352,8,6,1,0,0,0.6667,10,108,0.270050
921,60.000,瞬时请求候选,0x352,8,6,2,1,1,0.6667,10,104,-0.030450
922,60.000,瞬时请求候选,0x352,8,6,5,1,1,0.6667,10,104,0.369650
923,60.000,瞬时请求候选,0x352,8,6,7,1,1,0.6667,10,108,0.270050
924,60.000,瞬时请求候选,0x352,8,7,0,0,0,0.6667,10,104,0.369650
925,60.000,瞬时请求候选,0x352,8,7,1,0,0,0.6667,10,104,-0.030450
926,60.000,瞬时请求候选,0x352,8,7,2,1,1,0.6667,10,104,-0.030450
927,60.000,瞬时请求候选,0x352,8,7,6,0,0,0.6667,10,104,-0.030450
928,60.000,瞬时请求候选,0x359,8,0,0,0,0,0.5804,10,897,-0.205850
929,60.000,瞬时请求候选,0x359,8,0,1,0,0,0.5429,10,486,-0.203550
930,60.000,瞬时请求候选,0x359,8,0,2,0,0,0.5482,10,328,-0.007550
931,60.000,瞬时请求候选,0x359,8,0,3,1,1,0.6482,10,251,0.143550
932,60.000,瞬时请求候选,0x359,8,0,7,0,0,0.8054,10,409,-0.007700
933,60.000,瞬时请求候选,0x359,8,1,0,0,0,0.7286,10,410,-0.103500
934,60.000,瞬时请求候选,0x359,8,1,1,0,0,0.6893,10,490,-0.155300
935,60.000,瞬时请求候选,0x359,8,1,2,0,0,0.6161,10,738,-0.203600
936,60.000,瞬时请求候选,0x359,8,1,3,0,0,0.7286,10,410,-0.105700
937,60.000,瞬时请求候选,0x359,8,1,4,0,0,0.6893,10,410,-0.153500
938,60.000,瞬时请求候选,0x359,8,1,5,0,0,0.7286,10,410,-0.105700
939,60.000,瞬时请求候选,0x359,8,1,6,0,0,0.8839,10,163,0.392400
940,60.000,瞬时请求候选,0x359,8,2,0,0,0,0.8464,10,164,0.392400
941,60.000,瞬时请求候选,0x359,8,2,4,0,0,0.8482,10,244,-0.007200
942,60.000,瞬时请求候选,0x359,8,2,6,0,0,0.8089,10,244,-0.007200
943,60.000,瞬时请求候选,0x359,8,2,7,0,0,0.8857,10,239,0.292950
944,60.000,瞬时请求候选,0x359,8,3,0,0,0,0.8089,10,244,-0.007200
945,60.000,瞬时请求候选,0x359,8,3,1,0,0,0.9232,10,163,0.492750
946,60.000,瞬时请求候选,0x359,8,3,3,0,0,0.9232,10,163,0.492750
947,60.000,瞬时请求候选,0x359,8,3,4,0,0,0.9250,10,159,0.294250
948,60.000,瞬时请求候选,0x359,8,3,7,0,0,0.9214,10,164,0.392400
949,60.000,瞬时请求候选,0x359,8,4,0,0,0,0.6946,10,567,-0.204300
950,60.000,瞬时请求候选,0x359,8,4,1,0,0,0.8089,10,322,-0.204300
951,60.000,瞬时请求候选,0x359,8,4,2,0,0,0.7250,10,492,-0.156400
952,60.000,瞬时请求候选,0x359,8,4,3,0,0,0.7661,10,406,-0.204300
953,60.000,瞬时请求候选,0x359,8,4,4,0,0,0.8464,10,322,-0.203650
954,60.000,瞬时请求候选,0x359,8,4,5,0,0,0.7696,10,407,-0.104200
955,60.000,瞬时请求候选,0x359,8,4,6,0,0,0.6929,10,409,-0.106600
956,60.000,瞬时请求候选,0x359,8,4,7,0,0,0.7339,10,568,-0.203700
957,60.000,瞬时请求候选,0x359,8,5,0,0,0,0.8446,10,241,-0.203550
958,60.000,瞬时请求候选,0x359,8,5,1,0,0,0.8482,10,323,-0.055250
959,60.000,瞬时请求候选,0x359,8,5,2,0,0,0.7732,10,406,-0.056050
960,60.000,瞬时请求候选,0x359,8,5,3,0,0,0.8107,10,245,0.492450
961,60.000,瞬时请求候选,0x359,8,5,4,0,0,0.8464,10,329,0.043550
962,60.000,瞬时请求候选,0x359,8,5,5,0,0,0.7732,10,492,-0.106000
963,60.000,瞬时请求候选,0x359,8,5,6,0,0,0.8482,10,323,-0.005750
964,60.000,瞬时请求候选,0x359,8,5,7,0,0,0.7732,10,406,-0.107700
965,60.000,瞬时请求候选,0x359,8,6,0,0,0,0.8500,10,329,0.044750
966,60.000,瞬时请求候选,0x359,8,6,1,0,0,0.6946,10,572,-0.204300
967,60.000,瞬时请求候选,0x359,8,6,2,0,0,0.8089,10,411,-0.103200
968,60.000,瞬时请求候选,0x359,8,6,3,0,0,0.8089,10,327,-0.203550
969,60.000,瞬时请求候选,0x359,8,6,4,0,0,0.8482,10,244,-0.005750
970,60.000,瞬时请求候选,0x359,8,6,5,0,0,0.7732,10,492,-0.107700
971,60.000,瞬时请求候选,0x359,8,6,6,0,0,0.8482,10,243,0.093600
972,60.000,瞬时请求候选,0x359,8,6,7,0,0,0.8839,10,242,-0.106000
973,60.000,瞬时请求候选,0x359,8,7,0,0,0,0.8107,10,326,-0.005750
974,60.000,瞬时请求候选,0x359,8,7,1,0,0,0.6911,10,574,-0.203550
975,60.000,瞬时请求候选,0x359,8,7,2,0,0,0.7339,10,405,-0.203550
976,60.000,瞬时请求候选,0x359,8,7,3,0,0,0.8125,10,406,-0.007700
977,60.000,瞬时请求候选,0x359,8,7,4,0,0,0.8875,10,248,0.041400
978,60.000,瞬时请求候选,0x359,8,7,5,0,0,0.8857,10,245,0.393550
979,60.000,瞬时请求候选,0x359,8,7,6,0,0,0.9232,10,162,0.693000
980,60.000,瞬时请求候选,0x359,8,7,7,0,0,0.7714,10,409,-0.203550
981,60.000,瞬时请求候选,0x360,8,0,0,0,0,0.5500,10,960,-0.151650
982,60.000,瞬时请求候选,0x360,8,0,1,0,0,0.5500,10,587,-0.055600
983,60.000,瞬时请求候选,0x360,8,0,2,0,0,0.6411,10,205,0.146100
984,60.000,瞬时请求候选,0x360,8,0,3,0,0,0.7339,10,192,0.146950
985,60.000,瞬时请求候选,0x360,8,6,2,0,0,0.9089,10,191,0.249600
986,60.000,瞬时请求候选,0x372,8,0,0,0,0,0.5333,10,1489,-0.208350
987,60.000,瞬时请求候选,0x372,8,1,0,0,0,0.7321,10,620,-0.149050
988,60.000,瞬时请求候选,0x372,8,1,1,0,0,0.7012,10,635,-0.178350
989,60.000,瞬时请求候选,0x372,8,1,2,0,0,0.7000,10,645,-0.148100
990,60.000,瞬时请求候选,0x372,8,1,3,0,0,0.8321,10,435,-0.177650
991,60.000,瞬时请求候选,0x372,8,1,4,0,0,0.8345,10,520,0.091950
992,60.000,瞬时请求候选,0x372,8,1,5,0,0,0.7726,10,302,0.391000
993,60.000,瞬时请求候选,0x372,8,1,6,0,0,0.6964,10,549,-0.207350
994,60.000,瞬时请求候选,0x372,8,1,7,0,0,0.7381,10,418,-0.207900
995,60.000,瞬时请求候选,0x372,8,2,0,0,0,0.6048,10,819,-0.207900
996,60.000,瞬时请求候选,0x372,8,2,1,0,0,0.6619,10,651,-0.088950
997,60.000,瞬时请求候选,0x372,8,2,2,0,0,0.8000,10,418,-0.208350
998,60.000,瞬时请求候选,0x372,8,2,3,0,0,0.7333,10,635,-0.088650
999,60.000,瞬时请求候选,0x372,8,2,4,0,0,0.6667,10,635,-0.208350
1000,60.000,瞬时请求候选,0x372,8,2,5,0,0,0.8000,10,435,0.031450
1001,60.000,瞬时请求候选,0x372,8,2,6,0,0,0.6512,10,641,-0.149250
1002,60.000,瞬时请求候选,0x372,8,2,7,0,0,0.7976,10,638,-0.207350
1003,60.000,瞬时请求候选,0x372,8,3,0,0,0,0.8107,10,628,-0.148800
1004,60.000,瞬时请求候选,0x372,8,3,1,0,0,0.8036,10,624,-0.207350
1005,60.000,瞬时请求候选,0x372,8,3,2,不一致,0,0.5381,10,748,-0.149300
1006,60.000,瞬时请求候选,0x372,8,3,3,0,0,0.6369,10,831,-0.149300
1007,60.000,瞬时请求候选,0x372,8,3,4,0,0,0.7440,10,609,-0.207900
1008,60.000,瞬时请求候选,0x372,8,3,5,0,0,0.9333,10,188,-0.148450
1009,60.000,瞬时请求候选,0x372,8,3,6,0,0,0.9298,10,200,-0.088650
1010,60.000,瞬时请求候选,0x372,8,3,7,0,0,0.8000,10,427,-0.208350
1011,60.000,瞬时请求候选,0x372,8,4,0,0,0,0.9333,10,218,0.451900
1012,60.000,瞬时请求候选,0x372,8,4,1,0,0,0.8000,10,427,-0.208350
1013,60.000,瞬时请求候选,0x372,8,4,2,0,0,0.8000,10,654,0.091600
1014,60.000,瞬时请求候选,0x372,8,4,3,0,0,0.9333,10,218,0.451900
1015,60.000,瞬时请求候选,0x372,8,4,4,0,0,0.8762,10,373,-0.207550
1016,60.000,瞬时请求候选,0x372,8,4,6,0,0,0.8369,10,421,-0.207500
1017,60.000,瞬时请求候选,0x372,8,4,7,0,0,0.8976,10,317,-0.207300
1018,60.000,瞬时请求候选,0x372,8,5,0,0,0,0.6202,10,847,-0.207450
1019,60.000,瞬时请求候选,0x372,8,5,1,0,0,0.9131,10,282,0.090700
1020,60.000,瞬时请求候选,0x372,8,5,2,0,0,0.8667,10,436,0.391900
1021,60.000,瞬时请求候选,0x372,8,5,3,0,0,0.8667,10,436,0.271900
1022,60.000,瞬时请求候选,0x372,8,5,4,0,0,0.8000,10,427,-0.208350
1023,60.000,瞬时请求候选,0x372,8,5,5,0,0,0.7333,10,872,0.091600
1024,60.000,瞬时请求候选,0x372,8,5,6,0,0,0.7333,10,654,0.271900
1025,60.000,瞬时请求候选,0x372,8,5,7,0,0,0.8667,10,436,0.091600
1026,60.000,瞬时请求候选,0x372,8,6,0,0,0,0.8333,10,542,0.091600
1027,60.000,瞬时请求候选,0x372,8,6,1,0,0,0.6988,10,978,-0.028050
1028,60.000,瞬时请求候选,0x372,8,6,2,0,0,0.6655,10,973,-0.178200
1029,60.000,瞬时请求候选,0x372,8,6,3,0,0,0.6679,10,974,-0.207450
1030,60.000,瞬时请求候选,0x372,8,6,4,0,0,0.7500,10,694,-0.149150
1031,60.000,瞬时请求候选,0x372,8,6,5,0,0,0.6131,10,1022,-0.207300
1032,60.000,瞬时请求候选,0x372,8,6,6,0,0,0.7310,10,843,-0.207450
1033,60.000,瞬时请求候选,0x372,8,6,7,0,0,0.8631,10,426,-0.149400
1034,60.000,瞬时请求候选,0x372,8,7,0,0,0,0.8405,10,206,-0.119350
1035,60.000,瞬时请求候选,0x372,8,7,1,0,0,0.8024,10,646,-0.207550
1036,60.000,瞬时请求候选,0x372,8,7,3,0,0,0.8667,10,418,-0.148450
1037,60.000,瞬时请求候选,0x372,8,7,4,0,0,0.8667,10,408,-0.148450
1038,60.000,瞬时请求候选,0x372,8,7,5,0,0,0.9333,10,209,-0.208350
1039,60.000,瞬时请求候选,0x372,8,7,6,0,0,0.9333,10,200,-0.148450
1040,60.000,瞬时请求候选,0x372,8,7,7,0,0,0.8667,10,436,0.331650
1041,60.000,瞬时请求候选,0x379,8,0,2,0,0,0.6750,10,179,0.075100
1042,60.000,瞬时请求候选,0x379,8,0,3,0,0,0.6607,10,180,0.074350
1043,60.000,瞬时请求候选,0x379,8,1,6,0,0,0.8750,10,267,0.072600
1044,60.000,瞬时请求候选,0x379,8,1,7,0,0,0.8732,10,277,0.072600
1045,60.000,瞬时请求候选,0x379,8,2,0,0,0,0.6982,10,349,-0.076650
1046,60.000,瞬时请求候选,0x379,8,2,1,0,0,0.7179,10,361,-0.024450
1047,60.000,瞬时请求候选,0x379,8,2,2,0,0,0.7482,10,314,-0.025000
1048,60.000,瞬时请求候选,0x379,8,2,3,不一致,不一致,0.5357,10,289,-0.076650
1049,60.000,瞬时请求候选,0x379,8,2,4,0,0,0.8554,10,246,0.123200
1050,60.000,瞬时请求候选,0x379,8,2,5,0,0,0.8482,10,193,0.073200
1051,60.000,瞬时请求候选,0x379,8,2,6,0,0,0.8143,10,246,0.270050
1052,60.000,瞬时请求候选,0x379,8,2,7,0,0,0.8125,10,276,0.123200
1053,60.000,瞬时请求候选,0x379,8,3,0,0,0,0.8143,10,227,0.173200
1054,60.000,瞬时请求候选,0x379,8,3,1,0,0,0.8411,10,218,0.273000
1055,60.000,瞬时请求候选,0x379,8,3,2,0,0,0.8071,10,268,0.320050
1056,60.000,瞬时请求候选,0x379,8,3,3,1,1,0.5232,10,360,-0.075700
1057,60.000,瞬时请求候选,0x379,8,3,4,0,0,0.8893,10,185,0.272450
1058,60.000,瞬时请求候选,0x379,8,3,6,0,0,0.5482,10,254,-0.075700
