profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:手动下降松开,64.742,0x301,2,4,,4.4189821913976015,1.0,2,2,2,18,0.8843520949072327
window,按钮事件:手动下降松开,64.742,0x301,3,0,,4.4189821913976015,1.0,2,2,2,18,0.8843520949072327
window,按钮事件:下降触发,64.505,0x300,3,1,,3.5500108303443927,1.0,3,3,5,38,0.6666674614719817
window,按钮事件:上升触发,64.405,0x7A8,0,2,,5.177310263111321,1.0,3,3,9,47,2.903943821102924
window,按钮事件:手动下降触发,64.338,0x301,0,5,,4.4189821913976015,1.0,2,2,2,18,0.7175214538152299
window,按钮事件:手动上升触发,64.324,0x303,2,6,,3.4092305193283674,1.0,2,2,3,36,1.221844132873216
window,按钮事件:手动上升触发,64.271,0x3F2,4,4,,4.20084295514383,1.0,2,2,2,19,0.33334667079974556
window,按钮事件:手动上升触发,64.271,0x3F2,5,6,,4.20084295514383,1.0,2,2,2,19,0.33334667079974556
window,按钮事件:手动下降松开,64.267,0x3F2,0,2,,4.20084295514383,1.0,2,2,2,19,0.3333222275614022
window,按钮事件:手动下降松开,64.258,0x727,0,3,,4.20084295514383,1.0,2,2,2,19,0.3333166850923808
window,按钮事件:上升触发,64.156,0x3F2,4,4,,4.3696793849958,1.0,3,3,3,18,0.33334667079974556
window,按钮事件:上升触发,64.156,0x3F2,5,6,,4.3696793849958,1.0,3,3,3,18,0.33334667079974556
window,按钮事件:上升触发,64.156,0x3A1,7,0,,4.921755404556788,1.0,3,3,18,100,6.980712066858042
window,按钮事件:手动上升松开,64.107,0x303,4,0,,3.3201180669305588,1.0,2,2,3,37,0.5571261264535469
window,按钮事件:手动上升松开,64.107,0x303,5,7,,3.3201180669305588,1.0,2,2,3,37,0.5953460828817576
window,按钮事件:手动上升松开,64.107,0x303,6,1,,3.3201180669305588,1.0,2,2,3,37,0.5953460828817576
window,按钮事件:手动上升松开,64.107,0x303,6,3,,3.3201180669305588,1.0,2,2,3,37,0.5953460828817576
window,按钮事件:手动上升松开,64.107,0x303,6,5,,3.3201180669305588,1.0,2,2,3,37,0.5571261264535469
window,按钮事件:手动下降松开,64.006,0x709,0,7,,3.574884816111427,1.0,2,2,4,46,0.8956446893495429
window,按钮事件:手动下降触发,63.943,0x302,0,5,,4.4189821913976015,1.0,2,2,2,18,0.7174763142029124
window,按钮事件:手动上升松开,63.858,0x3F2,3,0,,4.00322710915956,1.0,2,2,2,20,0.3383189270094991
window,按钮事件:手动上升松开,63.830,0x727,0,2,,4.00322710915956,1.0,2,2,2,20,0.33837659797648423
window,按钮事件:下降触发,63.821,0x330,2,1,,3.0126261679346626,1.0,3,3,5,45,0.8688360701973179
window,按钮事件:手动上升触发,63.802,0x2C2,1,4,EXP_leftWindowExecutionPosition,3.146290341947634,1.0,2,2,15,199,5.4418155453504
window,按钮事件:手动上升触发,63.693,0x788,6,6,,4.791603793736666,1.0,2,2,4,34,3.8893649039459923
generic-event,事件附近变化,63.417,0x2B4,4,5,,14.119582108876527,0.6,6,10,15,7,1.7354272719523527
window,按钮事件:下降触发,63.396,0x272,2,0,,3.9956512742554726,1.0,3,3,12,82,3.722941940734079
window,按钮事件:手动上升触发,63.306,0x53E,0,3,,3.5081381293956455,1.0,2,2,2,23,0.4000235121737545
window,按钮事件:手动上升触发,63.306,0x53E,0,4,,3.5081381293956455,1.0,2,2,2,23,0.4000235121737545
window,按钮事件:手动上升触发,63.288,0x302,2,6,,3.4092305193283674,1.0,2,2,3,36,1.2218485219707138
window,按钮事件:手动上升触发,63.288,0x302,2,7,,3.4092305193283674,1.0,2,2,3,36,1.2218485219707138
window,按钮事件:手动下降松开,63.057,0x302,4,3,,3.3201180669305588,1.0,2,2,3,37,0.7117454848994171
window,按钮事件:手动上升触发,63.002,0x3A2,1,6,,3.209404783538371,1.0,2,2,14,182,2.6245442164658574
window,按钮事件:手动下降触发,62.912,0x303,0,5,,4.4189821913976015,1.0,2,2,2,18,0.7174883884266037
