signal,time_s,value
DI_brakePedalState,4.7939,INVALID
DI_brakePedalState,4.8032,INVALID
DI_brakePedalState,4.8138,INVALID
DI_brakePedalState,4.8231,INVALID
DI_brakePedalState,4.8339,INVALID
DI_brakePedalState,4.8432,INVALID
DI_brakePedalState,4.8538,INVALID
DI_brakePedalState,4.863,INVALID
DI_brakePedalState,4.8738,INVALID
DI_brakePedalState,4.8831,INVALID
DI_brakePedalState,4.8938,INVALID
DI_brakePedalState,4.9033,INVALID
DI_brakePedalState,4.9138,INVALID
DI_brakePedalState,4.9231,INVALID
DI_brakePedalState,4.9339,INVALID
DI_brakePedalState,4.943,INVALID
DI_brakePedalState,4.9538,INVALID
DI_brakePedalState,4.963,INVALID
DI_brakePedalState,4.9738,INVALID
DI_brakePedalState,4.9832,INVALID
DI_brakePedalState,4.9938,INVALID
DI_brakePedalState,5.0032,INVALID
DI_brakePedalState,5.0138,INVALID
DI_brakePedalState,5.023,INVALID
DI_brakePedalState,5.0339,INVALID
DI_brakePedalState,5.043,INVALID
DI_brakePedalState,5.0538,INVALID
DI_brakePedalState,5.063,INVALID
DI_brakePedalState,5.0738,INVALID
DI_brakePedalState,5.0832,INVALID
DI_brakePedalState,5.0938,INVALID
DI_brakePedalState,5.1032,INVALID
DI_brakePedalState,5.1138,INVALID
DI_brakePedalState,5.1231,INVALID
DI_brakePedalState,5.1339,INVALID
DI_brakePedalState,5.1431,INVALID
DI_brakePedalState,5.1538,INVALID
DI_brakePedalState,5.163,INVALID
DI_brakePedalState,5.1738,INVALID
DI_brakePedalState,5.1832,INVALID
DI_brakePedalState,5.1938,INVALID
DI_brakePedalState,5.2032,INVALID
DI_brakePedalState,5.2138,INVALID
DI_brakePedalState,5.2231,INVALID
DI_brakePedalState,5.2339,INVALID
DI_brakePedalState,5.2431,INVALID
DI_brakePedalState,5.2538,INVALID
DI_brakePedalState,5.263,INVALID
DI_brakePedalState,5.2738,INVALID
DI_brakePedalState,5.283,INVALID
DI_brakePedalState,5.2938,INVALID
DI_brakePedalState,5.3032,INVALID
DI_brakePedalState,5.3138,INVALID
DI_brakePedalState,5.323,INVALID
DI_brakePedalState,5.3339,INVALID
DI_brakePedalState,5.343,INVALID
DI_brakePedalState,5.3538,INVALID
DI_brakePedalState,5.363,INVALID
DI_brakePedalState,5.3738,INVALID
DI_brakePedalState,5.3832,INVALID
DI_brakePedalState,5.3937,INVALID
DI_brakePedalState,5.4032,INVALID
DI_brakePedalState,5.4138,INVALID
DI_brakePedalState,5.423,INVALID
DI_brakePedalState,5.4339,INVALID
DI_brakePedalState,5.443,INVALID
DI_brakePedalState,5.4537,INVALID
DI_brakePedalState,5.4632,INVALID
DI_brakePedalState,5.4738,INVALID
DI_brakePedalState,5.4832,INVALID
DI_brakePedalState,5.4938,INVALID
DI_brakePedalState,5.503,INVALID
DI_brakePedalState,5.5138,INVALID
DI_brakePedalState,5.5231,INVALID
DI_brakePedalState,5.5339,INVALID
DI_brakePedalState,5.543,INVALID
DI_brakePedalState,5.5537,INVALID
DI_brakePedalState,5.563,INVALID
DI_brakePedalState,5.5737,INVALID
DI_brakePedalState,5.583,INVALID
DI_brakePedalState,5.5937,INVALID
DI_brakePedalState,5.603,INVALID
DI_brakePedalState,5.6137,INVALID
DI_brakePedalState,5.6232,INVALID
DI_brakePedalState,5.6339,INVALID
DI_brakePedalState,5.643,INVALID
DI_brakePedalState,5.6537,INVALID
DI_brakePedalState,5.6629,INVALID
DI_brakePedalState,5.6737,INVALID
DI_brakePedalState,5.683,INVALID
DI_brakePedalState,5.6937,INVALID
DI_brakePedalState,5.7029,INVALID
DI_brakePedalState,5.7137,INVALID
DI_brakePedalState,5.7231,INVALID
DI_brakePedalState,5.7339,INVALID
DI_brakePedalState,5.743,INVALID
DI_brakePedalState,5.7537,INVALID
DI_brakePedalState,5.7629,INVALID
DI_brakePedalState,5.7737,INVALID
DI_brakePedalState,5.7831,INVALID
DI_brakePedalState,5.7937,INVALID
DI_brakePedalState,5.803,INVALID
DI_brakePedalState,5.8137,INVALID
DI_brakePedalState,5.8231,INVALID
DI_brakePedalState,5.8339,INVALID
DI_brakePedalState,5.8429,INVALID
DI_brakePedalState,5.8537,INVALID
DI_brakePedalState,5.863,INVALID
DI_brakePedalState,5.8737,INVALID
DI_brakePedalState,5.883,INVALID
DI_brakePedalState,5.8937,INVALID
DI_brakePedalState,5.903,INVALID
DI_brakePedalState,5.9137,INVALID
DI_brakePedalState,5.9231,INVALID
DI_brakePedalState,5.9337,INVALID
DI_brakePedalState,5.943,INVALID
DI_brakePedalState,5.9539,INVALID
DI_brakePedalState,5.9629,INVALID
DI_brakePedalState,5.9737,INVALID
DI_brakePedalState,5.983,INVALID
DI_brakePedalState,5.9939,INVALID
DI_brakePedalState,6.0029,INVALID
DI_brakePedalState,6.0137,INVALID
DI_brakePedalState,6.023,INVALID
DI_brakePedalState,6.0339,INVALID
DI_brakePedalState,6.043,INVALID
DI_brakePedalState,6.0537,INVALID
DI_brakePedalState,6.0629,INVALID
DI_brakePedalState,6.0737,INVALID
DI_brakePedalState,6.083,INVALID
DI_brakePedalState,6.0939,INVALID
DI_brakePedalState,6.103,INVALID
DI_brakePedalState,6.1137,INVALID
DI_brakePedalState,6.1231,INVALID
DI_brakePedalState,6.1339,INVALID
DI_brakePedalState,6.143,INVALID
DI_brakePedalState,6.1538,INVALID
DI_brakePedalState,6.1629,INVALID
DI_brakePedalState,6.1737,INVALID
DI_brakePedalState,6.183,INVALID
DI_brakePedalState,6.1937,INVALID
DI_brakePedalState,6.2029,INVALID
DI_brakePedalState,6.2137,INVALID
DI_brakePedalState,6.223,INVALID
DI_brakePedalState,6.2337,INVALID
DI_brakePedalState,6.243,INVALID
DI_brakePedalState,6.2537,INVALID
DI_brakePedalState,6.2629,INVALID
DI_brakePedalState,6.2737,INVALID
DI_brakePedalState,6.283,INVALID
DI_brakePedalState,6.2937,INVALID
DI_brakePedalState,6.303,INVALID
DI_brakePedalState,6.3137,INVALID
DI_brakePedalState,6.3231,INVALID
DI_brakePedalState,6.3337,INVALID
DI_brakePedalState,6.343,INVALID
DI_brakePedalState,6.3537,INVALID
DI_brakePedalState,6.3629,INVALID
DI_brakePedalState,6.3737,INVALID
DI_brakePedalState,6.383,INVALID
DI_brakePedalState,6.3937,INVALID
DI_brakePedalState,6.403,INVALID
DI_brakePedalState,6.4137,INVALID
DI_brakePedalState,6.4231,INVALID
DI_brakePedalState,6.4337,INVALID
DI_brakePedalState,6.4429,INVALID
DI_brakePedalState,6.4537,INVALID
DI_brakePedalState,6.463,INVALID
DI_brakePedalState,6.4737,INVALID
DI_brakePedalState,6.4831,INVALID
DI_brakePedalState,6.4937,INVALID
DI_brakePedalState,6.5031,INVALID
DI_brakePedalState,6.5137,INVALID
DI_brakePedalState,6.5231,INVALID
DI_brakePedalState,6.5339,INVALID
DI_brakePedalState,6.543,INVALID
DI_brakePedalState,6.5537,INVALID
DI_brakePedalState,6.563,INVALID
DI_brakePedalState,6.5737,INVALID
DI_brakePedalState,6.583,INVALID
DI_brakePedalState,6.5937,INVALID
DI_brakePedalState,6.6029,INVALID
DI_brakePedalState,6.6137,INVALID
DI_brakePedalState,6.6231,INVALID
DI_brakePedalState,6.6337,INVALID
DI_brakePedalState,6.6429,INVALID
DI_brakePedalState,6.6538,INVALID
DI_brakePedalState,6.6629,INVALID
DI_brakePedalState,6.6737,INVALID
DI_brakePedalState,6.683,INVALID
DI_brakePedalState,6.6937,INVALID
DI_brakePedalState,6.703,INVALID
DI_brakePedalState,6.7137,INVALID
DI_brakePedalState,6.7231,INVALID
DI_brakePedalState,6.7338,INVALID
DI_brakePedalState,6.7429,INVALID
DI_brakePedalState,6.7537,INVALID
DI_brakePedalState,6.7629,INVALID
DI_brakePedalState,6.7737,INVALID
DI_brakePedalState,6.783,INVALID
DI_brakePedalState,6.7937,INVALID
DI_brakePedalState,6.8029,INVALID
DI_brakePedalState,6.8137,INVALID
DI_brakePedalState,6.8229,INVALID
DI_brakePedalState,6.8339,INVALID
DI_brakePedalState,6.8429,INVALID
DI_brakePedalState,6.8538,INVALID
DI_brakePedalState,6.8629,INVALID
DI_brakePedalState,6.8737,INVALID
DI_brakePedalState,6.883,INVALID
DI_brakePedalState,6.8937,INVALID
DI_brakePedalState,6.903,INVALID
DI_brakePedalState,6.9137,INVALID
DI_brakePedalState,6.9231,INVALID
DI_brakePedalState,6.9338,INVALID
DI_brakePedalState,6.943,INVALID
DI_brakePedalState,6.9537,INVALID
DI_brakePedalState,6.9629,INVALID
DI_brakePedalState,6.9736,INVALID
DI_brakePedalState,6.983,INVALID
DI_brakePedalState,6.9937,INVALID
DI_brakePedalState,7.0029,INVALID
DI_brakePedalState,7.0137,INVALID
DI_brakePedalState,7.0231,INVALID
DI_brakePedalState,7.0338,INVALID
DI_brakePedalState,7.0429,INVALID
DI_brakePedalState,7.0538,INVALID
DI_brakePedalState,7.0629,INVALID
DI_brakePedalState,7.0736,INVALID
DI_brakePedalState,7.083,INVALID
DI_brakePedalState,7.0936,INVALID
DI_brakePedalState,7.103,INVALID
DI_brakePedalState,7.1138,INVALID
DI_brakePedalState,7.1229,INVALID
DI_brakePedalState,7.1338,INVALID
DI_brakePedalState,7.143,INVALID
DI_brakePedalState,7.1537,INVALID
DI_brakePedalState,7.1629,INVALID
DI_brakePedalState,7.1736,INVALID
DI_brakePedalState,7.183,INVALID
DI_brakePedalState,7.1936,INVALID
DI_brakePedalState,7.2028,INVALID
DI_brakePedalState,7.2138,INVALID
DI_brakePedalState,7.2229,INVALID
DI_brakePedalState,7.2338,INVALID
DI_brakePedalState,7.2429,INVALID
DI_brakePedalState,7.2536,INVALID
DI_brakePedalState,7.2628,INVALID
DI_brakePedalState,7.2736,INVALID
DI_brakePedalState,7.283,INVALID
DI_brakePedalState,7.2936,INVALID
DI_brakePedalState,7.3031,INVALID
DI_brakePedalState,7.3138,INVALID
DI_brakePedalState,7.3228,INVALID
DI_brakePedalState,7.3338,INVALID
DI_brakePedalState,7.343,INVALID
DI_brakePedalState,7.3537,INVALID
DI_brakePedalState,7.3628,INVALID
DI_brakePedalState,7.3736,INVALID
DI_brakePedalState,7.383,INVALID
DI_brakePedalState,7.3936,INVALID
DI_brakePedalState,7.4028,INVALID
DI_brakePedalState,7.4138,INVALID
DI_brakePedalState,7.4229,INVALID
DI_brakePedalState,7.4338,INVALID
DI_brakePedalState,7.4429,INVALID
DI_brakePedalState,7.4537,INVALID
DI_brakePedalState,7.4628,INVALID
DI_brakePedalState,7.4736,INVALID
DI_brakePedalState,7.4831,INVALID
DI_brakePedalState,7.4937,INVALID
DI_brakePedalState,7.5031,INVALID
DI_brakePedalState,7.5138,INVALID
DI_brakePedalState,7.5228,INVALID
DI_brakePedalState,7.5338,INVALID
DI_brakePedalState,7.543,INVALID
DI_brakePedalState,7.5537,INVALID
DI_brakePedalState,7.5628,INVALID
DI_brakePedalState,7.5736,INVALID
DI_brakePedalState,7.5829,INVALID
DI_brakePedalState,7.5936,INVALID
DI_brakePedalState,7.6028,INVALID
DI_brakePedalState,7.6138,INVALID
DI_brakePedalState,7.6229,INVALID
DI_brakePedalState,7.6338,INVALID
DI_brakePedalState,7.6429,INVALID
DI_brakePedalState,7.6537,INVALID
DI_brakePedalState,7.6631,INVALID
DI_brakePedalState,7.6736,INVALID
DI_brakePedalState,7.683,INVALID
DI_brakePedalState,7.6936,INVALID
DI_brakePedalState,7.7028,INVALID
DI_brakePedalState,7.7138,INVALID
DI_brakePedalState,7.7228,INVALID
DI_brakePedalState,7.7338,INVALID
DI_brakePedalState,7.743,INVALID
DI_brakePedalState,7.7537,INVALID
DI_brakePedalState,7.7628,INVALID
DI_brakePedalState,7.7736,INVALID
DI_brakePedalState,7.7829,INVALID
DI_brakePedalState,7.7936,INVALID
DI_brakePedalState,7.8028,INVALID
DI_brakePedalState,7.8138,INVALID
DI_brakePedalState,7.8229,INVALID
DI_brakePedalState,7.8337,INVALID
DI_brakePedalState,7.8428,INVALID
DI_brakePedalState,7.8537,INVALID
DI_brakePedalState,7.8628,INVALID
DI_brakePedalState,7.8736,INVALID
DI_brakePedalState,7.883,INVALID
DI_brakePedalState,7.8936,INVALID
DI_brakePedalState,7.9028,INVALID
DI_brakePedalState,7.9138,INVALID
DI_brakePedalState,7.9228,INVALID
DI_brakePedalState,7.9338,INVALID
DI_brakePedalState,7.9428,INVALID
DI_brakePedalState,7.9537,INVALID
DI_brakePedalState,7.9628,INVALID
DI_brakePedalState,7.9736,INVALID
DI_brakePedalState,7.9829,INVALID
DI_brakePedalState,7.9936,INVALID
DI_brakePedalState,8.0028,INVALID
DI_brakePedalState,8.0136,INVALID
DI_brakePedalState,8.0228,INVALID
DI_brakePedalState,8.0338,INVALID
DI_brakePedalState,8.0428,INVALID
DI_brakePedalState,8.0537,INVALID
DI_brakePedalState,8.0628,INVALID
DI_brakePedalState,8.0736,INVALID
DI_brakePedalState,8.0829,INVALID
DI_brakePedalState,8.0936,INVALID
DI_brakePedalState,8.1029,INVALID
DI_brakePedalState,8.1136,INVALID
DI_brakePedalState,8.1228,INVALID
DI_brakePedalState,8.1336,INVALID
DI_brakePedalState,8.1428,INVALID
DI_brakePedalState,8.1537,INVALID
DI_brakePedalState,8.1628,INVALID
DI_brakePedalState,8.1736,INVALID
DI_brakePedalState,8.1828,INVALID
DI_brakePedalState,8.1936,INVALID
DI_brakePedalState,8.2029,INVALID
DI_brakePedalState,8.2136,INVALID
DI_brakePedalState,8.223,INVALID
DI_brakePedalState,8.2336,INVALID
DI_brakePedalState,8.2428,INVALID
DI_brakePedalState,8.2537,INVALID
DI_brakePedalState,8.2629,INVALID
DI_brakePedalState,8.2736,INVALID
DI_brakePedalState,8.2829,INVALID
DI_brakePedalState,8.2936,INVALID
DI_brakePedalState,8.3029,INVALID
DI_brakePedalState,8.3136,INVALID
DI_brakePedalState,8.3228,INVALID
DI_brakePedalState,8.3336,INVALID
DI_brakePedalState,8.3428,INVALID
DI_brakePedalState,8.3537,INVALID
DI_brakePedalState,8.3628,INVALID
DI_brakePedalState,8.3736,INVALID
DI_brakePedalState,8.3829,INVALID
DI_brakePedalState,8.3936,INVALID
DI_brakePedalState,8.4029,INVALID
DI_brakePedalState,8.4136,INVALID
DI_brakePedalState,8.423,INVALID
DI_brakePedalState,8.4336,INVALID
DI_brakePedalState,8.4429,INVALID
DI_brakePedalState,8.4537,INVALID
DI_brakePedalState,8.4629,INVALID
DI_brakePedalState,8.4736,INVALID
DI_brakePedalState,8.4828,INVALID
DI_brakePedalState,8.4937,INVALID
DI_brakePedalState,8.5029,INVALID
DI_brakePedalState,8.5136,INVALID
DI_brakePedalState,8.5228,INVALID
DI_brakePedalState,8.5338,INVALID
DI_brakePedalState,8.543,INVALID
DI_brakePedalState,8.5538,INVALID
DI_brakePedalState,8.563,INVALID
DI_brakePedalState,8.5735,INVALID
DI_brakePedalState,8.5829,INVALID
DI_brakePedalState,8.5936,INVALID
DI_brakePedalState,8.6029,INVALID
DI_brakePedalState,8.6135,INVALID
DI_brakePedalState,8.6228,INVALID
DI_brakePedalState,8.6335,INVALID
DI_brakePedalState,8.6428,INVALID
DI_brakePedalState,8.6537,INVALID
DI_brakePedalState,8.6629,INVALID
DI_brakePedalState,8.6735,INVALID
DI_brakePedalState,8.6829,INVALID
DI_brakePedalState,8.6936,INVALID
DI_brakePedalState,8.7029,INVALID
DI_brakePedalState,8.7135,INVALID
DI_brakePedalState,8.7228,INVALID
DI_brakePedalState,8.7335,INVALID
DI_brakePedalState,8.7428,INVALID
DI_brakePedalState,8.7535,INVALID
DI_brakePedalState,8.7627,INVALID
DI_brakePedalState,8.7735,INVALID
DI_brakePedalState,8.7829,INVALID
DI_brakePedalState,8.7936,INVALID
DI_brakePedalState,8.8029,INVALID
DI_brakePedalState,8.8135,INVALID
DI_brakePedalState,8.8228,INVALID
DI_brakePedalState,8.8337,INVALID
DI_brakePedalState,8.8428,INVALID
DI_brakePedalState,8.8537,INVALID
DI_brakePedalState,8.8629,INVALID
DI_brakePedalState,8.8735,INVALID
DI_brakePedalState,8.883,INVALID
DI_brakePedalState,8.8935,INVALID
DI_brakePedalState,8.9029,INVALID
DI_brakePedalState,8.9135,INVALID
DI_brakePedalState,8.9228,INVALID
DI_brakePedalState,8.9335,INVALID
DI_brakePedalState,8.9428,INVALID
DI_brakePedalState,8.9535,INVALID
DI_brakePedalState,8.963,INVALID
DI_brakePedalState,8.9735,INVALID
DI_brakePedalState,8.9829,INVALID
DI_brakePedalState,8.9936,INVALID
DI_brakePedalState,9.0029,INVALID
DI_brakePedalState,9.0135,INVALID
DI_brakePedalState,9.0228,INVALID
DI_brakePedalState,9.0335,INVALID
DI_brakePedalState,9.0428,INVALID
DI_brakePedalState,9.0535,INVALID
DI_brakePedalState,9.0629,INVALID
DI_brakePedalState,9.0735,INVALID
DI_brakePedalState,9.0829,INVALID
DI_brakePedalState,9.0937,INVALID
DI_brakePedalState,9.1029,INVALID
DI_brakePedalState,9.1135,INVALID
DI_brakePedalState,9.1228,INVALID
DI_brakePedalState,9.1335,INVALID
DI_brakePedalState,9.1428,INVALID
DI_brakePedalState,9.1537,INVALID
DI_brakePedalState,9.1627,INVALID
DI_brakePedalState,9.1735,INVALID
DI_brakePedalState,9.1828,INVALID
DI_brakePedalState,9.1936,INVALID
DI_brakePedalState,9.2029,INVALID
DI_brakePedalState,9.2135,INVALID
DI_brakePedalState,9.2228,INVALID
DI_brakePedalState,9.2335,INVALID
DI_brakePedalState,9.2428,INVALID
DI_brakePedalState,9.2535,INVALID
DI_brakePedalState,9.2629,INVALID
DI_brakePedalState,9.2735,INVALID
DI_brakePedalState,9.2828,INVALID
DI_brakePedalState,9.2935,INVALID
DI_brakePedalState,9.3029,INVALID
DI_brakePedalState,9.3135,INVALID
DI_brakePedalState,9.3229,INVALID
DI_brakePedalState,9.3335,INVALID
DI_brakePedalState,9.3428,INVALID
DI_brakePedalState,9.3535,INVALID
DI_brakePedalState,9.3628,INVALID
DI_brakePedalState,9.3735,INVALID
DI_brakePedalState,9.3829,INVALID
DI_brakePedalState,9.3935,INVALID
DI_brakePedalState,9.4029,INVALID
DI_brakePedalState,9.4135,INVALID
DI_brakePedalState,9.4229,INVALID
DI_brakePedalState,9.4335,INVALID
DI_brakePedalState,9.4427,INVALID
DI_brakePedalState,9.4535,INVALID
DI_brakePedalState,9.4629,INVALID
DI_brakePedalState,9.4735,INVALID
DI_brakePedalState,9.483,INVALID
DI_brakePedalState,9.4937,INVALID
DI_brakePedalState,9.5027,INVALID
DI_brakePedalState,9.5135,INVALID
DI_brakePedalState,9.5229,INVALID
DI_brakePedalState,9.5338,INVALID
DI_brakePedalState,9.543,INVALID
DI_brakePedalState,9.5535,INVALID
DI_brakePedalState,9.5627,INVALID
DI_brakePedalState,9.5735,INVALID
DI_brakePedalState,9.5827,INVALID
DI_brakePedalState,9.5935,INVALID
DI_brakePedalState,9.6029,INVALID
DI_brakePedalState,9.6135,INVALID
DI_brakePedalState,9.6229,INVALID
DI_brakePedalState,9.6335,INVALID
DI_brakePedalState,9.6427,INVALID
DI_brakePedalState,9.6535,INVALID
DI_brakePedalState,9.6629,INVALID
DI_brakePedalState,9.6735,INVALID
DI_brakePedalState,9.6828,INVALID
DI_brakePedalState,9.6935,INVALID
DI_brakePedalState,9.7027,INVALID
DI_brakePedalState,9.7135,INVALID
DI_brakePedalState,9.7229,INVALID
DI_brakePedalState,9.7335,INVALID
DI_brakePedalState,9.7427,INVALID
DI_brakePedalState,9.7537,INVALID
DI_brakePedalState,9.7627,INVALID
DI_brakePedalState,9.7735,INVALID
DI_brakePedalState,9.7827,INVALID
DI_brakePedalState,9.7935,INVALID
DI_brakePedalState,9.8027,INVALID
DI_brakePedalState,9.8135,INVALID
DI_brakePedalState,9.8229,INVALID
DI_brakePedalState,9.8335,INVALID
DI_brakePedalState,9.8427,INVALID
DI_brakePedalState,9.8535,INVALID
DI_brakePedalState,9.8627,INVALID
DI_brakePedalState,9.8735,INVALID
DI_brakePedalState,9.8828,INVALID
DI_brakePedalState,9.8935,INVALID
DI_brakePedalState,9.9027,INVALID
DI_brakePedalState,9.9135,INVALID
DI_brakePedalState,9.9229,INVALID
DI_brakePedalState,9.9335,INVALID
DI_brakePedalState,9.9427,INVALID
DI_brakePedalState,9.9535,INVALID
DI_brakePedalState,9.9627,INVALID
DI_brakePedalState,9.9735,INVALID
DI_brakePedalState,9.9828,INVALID
DI_brakePedalState,9.9934,INVALID
DI_brakePedalState,10.0027,INVALID
DI_brakePedalState,10.0135,INVALID
DI_brakePedalState,10.0229,INVALID
DI_brakePedalState,10.0335,INVALID
DI_brakePedalState,10.0427,INVALID
DI_brakePedalState,10.0535,INVALID
DI_brakePedalState,10.0627,INVALID
DI_brakePedalState,10.0735,INVALID
DI_brakePedalState,10.0829,INVALID
DI_brakePedalState,10.0934,INVALID
DI_brakePedalState,10.1027,INVALID
DI_brakePedalState,10.1137,INVALID
DI_brakePedalState,10.1229,INVALID
DI_brakePedalState,10.1334,INVALID
DI_brakePedalState,10.1427,INVALID
DI_brakePedalState,10.1535,INVALID
DI_brakePedalState,10.1628,INVALID
DI_brakePedalState,10.1735,INVALID
DI_brakePedalState,10.1828,INVALID
DI_brakePedalState,10.1934,INVALID
DI_brakePedalState,10.2026,INVALID
DI_brakePedalState,10.2136,INVALID
DI_brakePedalState,10.2227,INVALID
DI_brakePedalState,10.2334,INVALID
DI_brakePedalState,10.2427,INVALID
DI_brakePedalState,10.2535,INVALID
DI_brakePedalState,10.2626,INVALID
DI_brakePedalState,10.2735,INVALID
DI_brakePedalState,10.2828,INVALID
DI_brakePedalState,10.2934,INVALID
DI_brakePedalState,10.3026,INVALID
DI_brakePedalState,10.3134,INVALID
DI_brakePedalState,10.3227,INVALID
DI_brakePedalState,10.3334,INVALID
DI_brakePedalState,10.3427,INVALID
DI_brakePedalState,10.3535,INVALID
DI_brakePedalState,10.3626,INVALID
DI_brakePedalState,10.3735,INVALID
DI_brakePedalState,10.3828,INVALID
DI_brakePedalState,10.3934,INVALID
DI_brakePedalState,10.4026,INVALID
DI_brakePedalState,10.4135,INVALID
DI_brakePedalState,10.4227,INVALID
DI_brakePedalState,10.4334,INVALID
DI_brakePedalState,10.4428,INVALID
DI_brakePedalState,10.4535,INVALID
DI_brakePedalState,10.4627,INVALID
DI_brakePedalState,10.4735,INVALID
DI_brakePedalState,10.4827,INVALID
DI_brakePedalState,10.4935,INVALID
DI_brakePedalState,10.5027,INVALID
DI_brakePedalState,10.5134,INVALID
DI_brakePedalState,10.5227,INVALID
DI_brakePedalState,10.5336,INVALID
DI_brakePedalState,10.5427,INVALID
DI_brakePedalState,10.5535,INVALID
DI_brakePedalState,10.5628,INVALID
DI_brakePedalState,10.5735,INVALID
DI_brakePedalState,10.5828,INVALID
DI_brakePedalState,10.5934,INVALID
DI_brakePedalState,10.6026,INVALID
DI_brakePedalState,10.6134,INVALID
DI_brakePedalState,10.6227,INVALID
DI_brakePedalState,10.6334,INVALID
DI_brakePedalState,10.6427,INVALID
DI_brakePedalState,10.6535,INVALID
DI_brakePedalState,10.6626,INVALID
DI_brakePedalState,10.6735,INVALID
DI_brakePedalState,10.6826,INVALID
DI_brakePedalState,10.6934,INVALID
DI_brakePedalState,10.7026,INVALID
DI_brakePedalState,10.7134,INVALID
DI_brakePedalState,10.7228,INVALID
DI_brakePedalState,10.7334,INVALID
DI_brakePedalState,10.7427,INVALID
DI_brakePedalState,10.7536,INVALID
DI_brakePedalState,10.7629,INVALID
DI_brakePedalState,10.7735,INVALID
DI_brakePedalState,10.7828,INVALID
DI_brakePedalState,10.7934,INVALID
DI_brakePedalState,10.8026,INVALID
DI_brakePedalState,10.8134,INVALID
DI_brakePedalState,10.8227,INVALID
DI_brakePedalState,10.8335,INVALID
DI_brakePedalState,10.8428,INVALID
DI_brakePedalState,10.8536,INVALID
DI_brakePedalState,10.8626,INVALID
DI_brakePedalState,10.8735,INVALID
DI_brakePedalState,10.8828,INVALID
DI_brakePedalState,10.8934,INVALID
DI_brakePedalState,10.9026,INVALID
DI_brakePedalState,10.9134,INVALID
DI_brakePedalState,10.9227,INVALID
DI_brakePedalState,10.9334,INVALID
DI_brakePedalState,10.9427,INVALID
DI_brakePedalState,10.9536,INVALID
DI_brakePedalState,10.9628,INVALID
DI_brakePedalState,10.9736,INVALID
DI_brakePedalState,10.9827,INVALID
DI_brakePedalState,10.9934,INVALID
DI_brakePedalState,11.0026,INVALID
DI_brakePedalState,11.0134,INVALID
DI_brakePedalState,11.0227,INVALID
DI_brakePedalState,11.0334,INVALID
DI_brakePedalState,11.0428,INVALID
DI_brakePedalState,11.0536,INVALID
DI_brakePedalState,11.0626,INVALID
DI_brakePedalState,11.0736,INVALID
DI_brakePedalState,11.0826,INVALID
DI_brakePedalState,11.0934,INVALID
DI_brakePedalState,11.1026,INVALID
DI_brakePedalState,11.1134,INVALID
DI_brakePedalState,11.1227,INVALID
DI_brakePedalState,11.1334,INVALID
DI_brakePedalState,11.1428,INVALID
DI_brakePedalState,11.1536,INVALID
DI_brakePedalState,11.1628,INVALID
DI_brakePedalState,11.1736,INVALID
DI_brakePedalState,11.1827,INVALID
DI_brakePedalState,11.1934,INVALID
DI_brakePedalState,11.2026,INVALID
DI_brakePedalState,11.2134,INVALID
DI_brakePedalState,11.2227,INVALID
DI_brakePedalState,11.2334,INVALID
DI_brakePedalState,11.2426,INVALID
DI_brakePedalState,11.2536,INVALID
DI_brakePedalState,11.2626,INVALID
DI_brakePedalState,11.2736,INVALID
DI_brakePedalState,11.2826,INVALID
DI_brakePedalState,11.2934,INVALID
DI_brakePedalState,11.3026,INVALID
DI_brakePedalState,11.3134,INVALID
DI_brakePedalState,11.3227,INVALID
DI_brakePedalState,11.3334,INVALID
DI_brakePedalState,11.3426,INVALID
DI_brakePedalState,11.3536,INVALID
DI_brakePedalState,11.3626,INVALID
DI_brakePedalState,11.3736,INVALID
DI_brakePedalState,11.3826,INVALID
DI_brakePedalState,11.3934,INVALID
DI_brakePedalState,11.4026,INVALID
DI_brakePedalState,11.4134,INVALID
DI_brakePedalState,11.4227,INVALID
DI_brakePedalState,11.4334,INVALID
DI_brakePedalState,11.4426,INVALID
DI_brakePedalState,11.4533,INVALID
DI_brakePedalState,11.4626,INVALID
DI_brakePedalState,11.4736,INVALID
DI_brakePedalState,11.4828,INVALID
DI_brakePedalState,11.4935,INVALID
DI_brakePedalState,11.5027,INVALID
DI_brakePedalState,11.5133,INVALID
DI_brakePedalState,11.5227,INVALID
DI_brakePedalState,11.5335,INVALID
DI_brakePedalState,11.5427,INVALID
DI_brakePedalState,11.5533,INVALID
DI_brakePedalState,11.5628,INVALID
DI_brakePedalState,11.5733,INVALID
DI_brakePedalState,11.5826,INVALID
DI_brakePedalState,11.5933,INVALID
DI_brakePedalState,11.6026,INVALID
DI_brakePedalState,11.6133,INVALID
DI_brakePedalState,11.6228,INVALID
DI_brakePedalState,11.6333,INVALID
DI_brakePedalState,11.6426,INVALID
DI_brakePedalState,11.6533,INVALID
DI_brakePedalState,11.6625,INVALID
DI_brakePedalState,11.6733,INVALID
DI_brakePedalState,11.6827,INVALID
DI_brakePedalState,11.6933,INVALID
DI_brakePedalState,11.7025,INVALID
DI_brakePedalState,11.7133,INVALID
DI_brakePedalState,11.7225,INVALID
DI_brakePedalState,11.7333,INVALID
DI_brakePedalState,11.7426,INVALID
DI_brakePedalState,11.7533,INVALID
DI_brakePedalState,11.7625,INVALID
DI_brakePedalState,11.7733,INVALID
DI_brakePedalState,11.7827,INVALID
DI_brakePedalState,11.7933,INVALID
DI_brakePedalState,11.8025,INVALID
DI_brakePedalState,11.8133,INVALID
