time_s,signal_key,value,raw_hex
194.670500,PCS_dcdcLvBusVolt,11.875,30 05 d4 0d 7e 00
194.870800,PCS_dcdcLvBusVolt,11.953125,32 05 d4 0d 7e 00
195.070700,PCS_dcdcLvBusVolt,11.8359375,2f 05 d4 0d 7a 00
195.170900,PCS_dcdcLvBusVolt,12.03125,34 05 d3 0d 83 00
195.269800,PCS_dcdcLvBusVolt,11.9921875,33 05 d4 0d 7a 00
195.370700,PCS_dcdcLvBusVolt,12.0703125,35 05 d4 0d 7f 00
195.471600,PCS_dcdcLvBusVolt,12.109375,36 05 d4 0d 7e 00
195.570900,PCS_dcdcLvBusVolt,12.03125,34 05 d4 0d 76 00
195.671300,PCS_dcdcLvBusVolt,12.1484375,37 05 d4 0d 7e 00
195.771500,PCS_dcdcLvBusVolt,12.109375,36 05 d4 0d 7a 00
195.870600,PCS_dcdcLvBusVolt,12.0703125,35 05 d4 0d 79 00
195.970700,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 7e 00
196.071000,PCS_dcdcLvBusVolt,12.265625,3a 05 d4 0d 79 00
196.170600,PCS_dcdcLvBusVolt,12.1875,38 05 d4 0d 7d 00
196.270300,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 7a 00
196.371000,PCS_dcdcLvBusVolt,12.109375,36 05 d4 0d 79 00
196.471500,PCS_dcdcLvBusVolt,12.1875,38 05 d4 0d 78 00
196.571000,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 7d 00
196.870600,PCS_dcdcLvBusVolt,12.265625,3a 05 d4 0d 7c 00
196.970900,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 78 00
197.070800,PCS_dcdcLvBusVolt,12.3046875,3b 05 d4 0d 78 00
197.170600,PCS_dcdcLvBusVolt,12.1875,38 05 d4 0d 77 00
197.269900,PCS_dcdcLvBusVolt,12.3046875,3b 05 d4 0d 7c 00
197.571400,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 7c 00
197.670700,PCS_dcdcLvBusVolt,12.3046875,3b 05 d4 0d 73 00
197.771400,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 7b 00
197.871000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 77 00
197.970900,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 77 00
198.070700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 76 00
198.171000,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 76 00
198.471700,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 75 00
198.670800,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 75 00
198.771500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 74 00
198.870900,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 74 00
198.971000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 79 00
199.071200,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 74 00
199.170800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 75 00
199.270400,PCS_dcdcLvBusVolt,12.3046875,3b 05 d4 0d 73 00
199.371100,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 74 00
199.470800,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 73 00
199.771300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 72 00
199.870800,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 72 00
199.971200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 78 00
200.370500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 72 00
200.470600,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 72 00
200.670400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 71 00
200.770500,PCS_dcdcLvBusVolt,12.3828125,3d 05 d5 0d 71 00
200.871200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 71 00
200.971100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 70 00
201.070600,PCS_dcdcLvBusVolt,12.4609375,3f 05 d3 0d 70 00
201.171200,PCS_dcdcLvBusVolt,12.578125,42 05 d4 0d 76 00
201.270000,PCS_dcdcLvBusVolt,12.5390625,41 05 d5 0d 71 00
201.370700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 6f 00
201.470600,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6f 00
201.570100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d3 0d 69 00
201.670100,PCS_dcdcLvBusVolt,12.421875,3e 05 d5 0d 6f 00
201.770000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 6e 00
201.870000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 6e 00
201.970300,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 73 00
202.070000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6e 00
202.270000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 6d 00
202.470600,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6d 00
202.570800,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 72 00
202.670700,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6d 00
202.770700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
202.870600,PCS_dcdcLvBusVolt,12.6171875,43 05 d4 0d 6c 00
202.971500,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 6c 00
203.070000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d5 0d 6c 00
203.170600,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 70 00
203.269900,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 6b 00
203.370500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 67 00
203.470100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6c 00
203.570800,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 6b 00
203.770700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 6b 00
203.870700,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 6b 00
204.170700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 6a 00
204.269900,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 75 00
204.570200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 62 00
204.670000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 69 00
204.770100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 68 00
204.870000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
204.970100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 69 00
205.070200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
205.270000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 68 00
205.370100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
205.470900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 67 00
205.570200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 68 00
205.669900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
205.869900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 67 00
206.070000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 68 00
206.170000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 68 00
206.470100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 68 00
206.569900,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 68 00
206.670100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 67 00
206.970700,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 67 00
207.070100,PCS_dcdcLvBusVolt,12.65625,44 05 d4 0d 67 00
207.169800,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 67 00
207.269700,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 67 00
207.369800,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 66 00
207.470300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 67 00
207.670000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 66 00
207.770000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 65 00
207.869800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 66 00
207.970000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 66 00
208.269800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 66 00
208.369900,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 65 00
208.470200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 66 00
208.770100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 65 00
208.869900,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 64 00
208.969900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 65 00
209.070000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 64 00
209.170000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 65 00
209.270000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 64 00
209.370000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 65 00
209.470500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 65 00
209.570100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 64 00
209.670100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 64 00
209.770100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 64 00
209.870000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 64 00
209.970000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 65 00
210.170000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 62 00
210.370000,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 63 00
210.470300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 63 00
210.570200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 64 00
210.670100,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 62 00
210.770200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 64 00
210.870000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 64 00
210.970100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 63 00
211.070200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 64 00
211.270100,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 62 00
211.370100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 62 00
211.470300,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 62 00
211.570300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 62 00
211.770100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 62 00
211.870100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 62 00
211.970300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 62 00
212.070200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 61 00
212.170200,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 62 00
212.270000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 60 00
212.370200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 62 00
212.470000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 62 00
212.570200,PCS_dcdcLvBusVolt,12.578125,42 05 d4 0d 63 00
212.669700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 61 00
212.770200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 62 00
212.869900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 60 00
212.970100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 61 00
213.070100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 61 00
213.170100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 62 00
213.370300,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5f 00
213.470300,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 61 00
213.569000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 61 00
213.769000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 60 00
213.869100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5f 00
213.969000,PCS_dcdcLvBusVolt,12.578125,42 05 d4 0d 61 00
214.070400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 61 00
214.268800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 61 00
214.369000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 61 00
214.569100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5f 00
214.669900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 60 00
214.970100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d3 0d 5f 00
215.070000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
215.169900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 60 00
215.269900,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 60 00
215.370200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5f 00
215.469200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5f 00
215.669900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5e 00
215.770500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 60 00
215.869700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5f 00
215.970100,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5e 00
216.070100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 60 00
216.169300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5c 00
216.370000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 60 00
216.770300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5e 00
216.870000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
216.970300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5f 00
217.168900,PCS_dcdcLvBusVolt,12.6171875,43 05 d5 0d 5e 00
217.268900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5d 00
218.369000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
218.468400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5d 00
218.669900,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5c 00
218.770200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5e 00
218.869700,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 5d 00
218.969800,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5c 00
219.169700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5d 00
219.268200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5e 00
219.368200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
219.468600,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5b 00
219.568400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
219.668400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5c 00
219.768400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
219.868400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5b 00
219.968400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5d 00
220.068400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5b 00
220.168400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5e 00
220.668500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5e 00
220.769300,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 5b 00
220.868300,PCS_dcdcLvBusVolt,12.265625,3a 05 d4 0d 5c 00
220.968100,PCS_dcdcLvBusVolt,12.6953125,45 05 d4 0d 59 00
221.068600,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5a 00
221.168300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5d 00
221.468300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5c 00
221.568300,PCS_dcdcLvBusVolt,12.734375,46 05 d4 0d 5b 00
221.669200,PCS_dcdcLvBusVolt,12.6171875,43 05 d4 0d 59 00
221.769200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5c 00
221.868300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
221.968300,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
222.068300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5c 00
222.469000,PCS_dcdcLvBusVolt,12.7734375,47 05 d4 0d 5d 00
222.568300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 58 00
222.668400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5c 00
222.768300,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 59 00
222.868400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5b 00
223.467700,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5a 00
223.568500,PCS_dcdcLvBusVolt,12.6953125,45 05 d4 0d 5a 00
223.667700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5b 00
223.767500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5b 00
223.868500,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 5b 00
223.968500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5c 00
224.167900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 59 00
224.267700,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 5a 00
224.367800,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5b 00
224.567800,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5a 00
224.867700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5b 00
225.067700,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 5a 00
225.167400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5a 00
225.267600,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
225.568100,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 5a 00
225.667700,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
226.367700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 5a 00
226.467500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5a 00
226.567500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
226.968000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
227.067500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
227.167800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 5a 00
227.267500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
227.367800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 59 00
227.467500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 5a 00
227.567500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 59 00
227.767300,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
227.867500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 59 00
228.067500,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 59 00
228.168100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 58 00
228.268200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 58 00
228.367600,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
228.467400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 59 00
228.667400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 59 00
228.767400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 59 00
228.867700,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 59 00
228.967200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 58 00
229.267500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 58 00
229.367400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 58 00
229.467600,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 59 00
229.567300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 58 00
229.667500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 58 00
229.867600,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 59 00
230.067500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 58 00
230.167400,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 58 00
230.267600,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 59 00
230.467400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 57 00
230.767300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 58 00
230.867500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
231.167300,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 58 00
231.267500,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 58 00
231.467400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 57 00
231.567300,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
231.667500,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 57 00
231.767200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
232.367400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 57 00
232.567200,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 57 00
232.667400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 57 00
232.767200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
232.867400,PCS_dcdcLvBusVolt,12.7734375,47 05 d4 0d 57 00
232.967200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
233.067400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
233.167200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
233.267400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 56 00
233.467400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 57 00
233.567200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
233.667200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 56 00
233.767200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
233.867400,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 56 00
233.967200,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 57 00
234.067200,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 57 00
234.167100,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 56 00
234.267400,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
234.367100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
234.867100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
234.967100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 56 00
235.067300,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
235.167100,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 56 00
235.267100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
235.367100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 55 00
235.467500,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 55 00
235.667300,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
235.767100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
235.867100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 56 00
236.167100,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
236.267000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 55 00
236.367000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d3 0d 55 00
236.467000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 55 00
236.567000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
236.767000,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 55 00
236.867000,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 55 00
236.967000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 55 00
237.167000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 54 00
237.267000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 54 00
237.867000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 55 00
237.967000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 54 00
238.067000,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 55 00
238.167000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 54 00
238.267000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 54 00
238.466900,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 55 00
238.566900,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 54 00
238.667100,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 55 00
238.767400,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 54 00
238.967100,PCS_dcdcLvBusVolt,12.6953125,45 05 d4 0d 53 00
239.067100,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 54 00
239.167000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 54 00
239.366800,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 54 00
239.466800,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 53 00
239.567000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 54 00
239.667100,PCS_dcdcLvBusVolt,12.34375,3c 05 d4 0d 54 00
239.766900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 53 00
239.966900,PCS_dcdcLvBusVolt,12.3828125,3d 05 d4 0d 53 00
240.066900,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 53 00
240.166900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 54 00
240.266900,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 54 00
240.467000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 53 00
240.667000,PCS_dcdcLvBusVolt,12.421875,3e 05 d5 0d 53 00
240.866800,PCS_dcdcLvBusVolt,12.5390625,41 05 d4 0d 55 00
240.966900,PCS_dcdcLvBusVolt,12.578125,42 05 d4 0d 53 00
241.066800,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 53 00
241.166800,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 53 00
241.267000,PCS_dcdcLvBusVolt,12.2265625,39 05 d4 0d 53 00
241.367000,PCS_dcdcLvBusVolt,12.4609375,3f 05 d3 0d 52 00
241.467000,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 54 00
241.567000,PCS_dcdcLvBusVolt,12.421875,3e 05 d4 0d 53 00
241.667200,PCS_dcdcLvBusVolt,12.5,40 05 d4 0d 52 00
241.866900,PCS_dcdcLvBusVolt,12.4609375,3f 05 d4 0d 53 00
